Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
phosphatidylinositol phosphate kinase activity (GO:0016307)	1/13	0.04019653222373102	0.1594746473584328	0	0	26.780913978494624	86.07317595715509	PIK3C2G
serine-type endopeptidase activity (GO:0004252)	2/105	0.043337022381591705	0.1594746473584328	0	0	6.313544485118574	19.816625055719427	MMP8;MMP9
oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	1/15	0.04623782587518898	0.1594746473584328	0	0	22.952764976958527	70.5558142686329	KMO
phosphatidylinositol kinase activity (GO:0052742)	1/15	0.04623782587518898	0.1594746473584328	0	0	22.952764976958527	70.5558142686329	PIK3C2G
purinergic nucleotide receptor activity (GO:0001614)	1/15	0.04623782587518898	0.1594746473584328	0	0	22.952764976958527	70.5558142686329	PTAFR
heparan sulfate sulfotransferase activity (GO:0034483)	1/15	0.04623782587518898	0.1594746473584328	0	0	22.952764976958527	70.5558142686329	HS3ST2
ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)	1/16	0.04924442416326195	0.1594746473584328	0	0	21.421505376344086	64.49927724978124	ATP6V0D2
proton-transporting ATPase activity, rotational mechanism (GO:0046961)	1/16	0.04924442416326195	0.1594746473584328	0	0	21.421505376344086	64.49927724978124	ATP6V0D2
ubiquitin protein ligase binding (GO:0031625)	3/265	0.05109090869744801	0.1594746473584328	0	0	3.7547709923664123	11.167247301745064	UCHL1;HSPA1L;LAPTM5
adrenergic receptor binding (GO:0031690)	1/17	0.05224169482431419	0.1594746473584328	0	0	20.081653225806452	59.278517093016504	UCHL1
MHC class II protein complex binding (GO:0023026)	1/17	0.05224169482431419	0.1594746473584328	0	0	20.081653225806452	59.278517093016504	HLA-DRA
NAD-retinol dehydrogenase activity (GO:0004745)	1/19	0.058208366956890085	0.1653336886148815	0	0	17.84856630824373	50.75643515113452	ADH1A
serine-type peptidase activity (GO:0008236)	2/125	0.059120220154372356	0.1653336886148815	0	0	5.28162068505931	14.937386023206953	MMP8;MMP9
ubiquitin-like protein ligase binding (GO:0044389)	3/282	0.05937152910114046	0.1653336886148815	0	0	3.5229390681003583	9.948570227410594	UCHL1;HSPA1L;LAPTM5
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	1/21	0.06413806885922127	0.1653336886148815	0	0	16.06209677419355	44.118037371464524	HSD11B1
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	1/21	0.06413806885922127	0.1653336886148815	0	0	16.06209677419355	44.118037371464524	CHRNA1
postsynaptic neurotransmitter receptor activity (GO:0098960)	1/21	0.06413806885922127	0.1653336886148815	0	0	16.06209677419355	44.118037371464524	CHRNA1
neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529)	1/21	0.06413806885922127	0.1653336886148815	0	0	16.06209677419355	44.118037371464524	CHRNA1
acetylcholine receptor activity (GO:0015464)	1/22	0.06708912641607817	0.16918127531011018	0	0	15.296466973886329	41.32697417378087	CHRNA1
cyclic nucleotide binding (GO:0030551)	1/23	0.07003102578942749	0.1692416456577831	0	0	14.600439882697946	38.819896447204	POPDC3
pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678)	1/23	0.07003102578942749	0.1692416456577831	0	0	14.600439882697946	38.819896447204	ATP6V0D2
adenyl ribonucleotide binding (GO:0032559)	3/306	0.07206681442530591	0.17060715251705072	0	0	3.23993399339934	8.521550015314006	POPDC3;HSPA1L;KIFC1
inward rectifier potassium channel activity (GO:0005242)	1/25	0.07588746169603855	0.17260677562236218	0	0	13.38239247311828	34.506549888818924	KCNJ16
FAD binding (GO:0071949)	1/25	0.07588746169603855	0.17260677562236218	0	0	13.38239247311828	34.506549888818924	KMO
epidermal growth factor receptor binding (GO:0005154)	1/26	0.07880205387578099	0.17578919710751142	0	0	12.846451612903225	32.64047260238857	EPGN
phospholipase A2 activity (GO:0004623)	1/29	0.08749165959132778	0.18719547576533954	0	0	11.46831797235023	27.939251674959397	PLA2G7
mitogen-activated protein kinase binding (GO:0051019)	1/29	0.08749165959132778	0.18719547576533954	0	0	11.46831797235023	27.939251674959397	TNIP1
zinc ion binding (GO:0008270)	3/336	0.08949601354489674	0.18719547576533954	0	0	2.9435435435435435	7.104422475701268	ADH1A;MMP8;MMP9
transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	1/30	0.09037022967981909	0.18719547576533954	0	0	11.07230255839822	26.616048028452756	CHRNA1
transmitter-gated ion channel activity (GO:0022824)	1/34	0.1017954137512644	0.20716259640608195	0	0	9.728250244379277	22.227011088447156	CHRNA1
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	1/36	0.10745492813475709	0.21126731633274276	0	0	9.17142857142857	20.45855706834833	KMO
NADP binding (GO:0050661)	1/36	0.10745492813475709	0.21126731633274276	0	0	9.17142857142857	20.45855706834833	HSD11B1
sulfotransferase activity (GO:0008146)	1/40	0.11866887875611117	0.22942649892848158	0	0	8.229114971050455	17.539685384370195	HS3ST2
protein kinase C binding (GO:0005080)	1/45	0.13249149230678708	0.25195103455061146	0	0	7.292155425219941	14.739173222170054	NELL2
channel activity (GO:0015267)	1/46	0.13523030227867788	0.25301153329559084	0	0	7.129749103942652	14.265030973088258	CHRNA1
protein homodimerization activity (GO:0042803)	4/636	0.14024643088792582	0.25823152353967294	0	0	2.0709075305728386	4.067995870530443	HSD11B1;BCL2A1;KYNU;STC2
polyubiquitin modification-dependent protein binding (GO:0031593)	1/51	0.14879722352081215	0.2657220271886188	0	0	6.4151612903225805	12.2219780695598	TNIP1
double-stranded DNA binding (GO:0003690)	4/651	0.14889596351086398	0.2657220271886188	0	0	2.0213239724412544	3.8496265611125375	HLF;MSC;POU2F2;MEOX1
flavin adenine dinucleotide binding (GO:0050660)	1/55	0.1594997542108036	0.27884004731865986	0	0	5.938769414575866	10.901875611138864	KMO
microtubule motor activity (GO:0003777)	1/56	0.16215462700318278	0.27884004731865986	0	0	5.83049853372434	10.606871567934107	KIFC1
transition metal ion binding (GO:0046914)	3/445	0.16503622903493514	0.27884004731865986	0	0	2.205316742081448	3.97307716114958	ADH1A;MMP8;MMP9
microtubule binding (GO:0008017)	2/232	0.16586175228437527	0.27884004731865986	0	0	2.8092658588738417	5.047128882612967	EML5;KIFC1
purine ribonucleoside triphosphate binding (GO:0035639)	3/460	0.17663491907392456	0.2927092944653607	0	0	2.1312910284463893	3.6949559153435505	RAB42;HSPA1L;KIFC1
sequence-specific DNA binding (GO:0043565)	4/707	0.18292503558532178	0.2988634384210891	0	0	1.8549075391180654	3.150892208516131	HLF;MSC;POU2F2;MEOX1
sequence-specific double-stranded DNA binding (GO:1990837)	4/712	0.1860853655829295	0.29912172783451846	0	0	1.8413291199846786	3.0962865320751933	HLF;MSC;POU2F2;MEOX1
motor activity (GO:0003774)	1/66	0.18825356968457513	0.29912172783451846	0	0	4.931017369727047	8.23462864086336	KIFC1
GDP binding (GO:0019003)	1/67	0.19081903327374453	0.29912172783451846	0	0	4.856060606060606	8.043723352024495	RAB42
ATPase binding (GO:0051117)	1/73	0.2060450943207102	0.31754162270114994	0	0	4.450044802867383	7.029558795380116	ALDOB
ubiquitin binding (GO:0043130)	1/74	0.2085552105913256	0.31754162270114994	0	0	4.388864339372514	6.879770763479291	UCHL1
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	1/75	0.21105751659730462	0.31754162270114994	0	0	4.329337401918047	6.734823730110623	PIK3C2G
protein kinase binding (GO:0019901)	3/506	0.21351936698870427	0.31754162270114994	0	0	1.9318091451292247	2.9827669056382886	NELL2;TNIP1;ITGB2
ATP binding (GO:0005524)	2/278	0.2182327533502921	0.32044303023587195	0	0	2.3355904015205513	3.555219616590977	HSPA1L;KIFC1
amyloid-beta binding (GO:0001540)	1/80	0.22345272740619448	0.32082980621713647	0	0	4.05430788076766	6.075604959014088	ITGB2
G protein-coupled receptor activity (GO:0004930)	2/283	0.22402770951369014	0.32082980621713647	0	0	2.293448456916166	3.4309657089976393	ADGRA1;PTAFR
voltage-gated potassium channel activity (GO:0005249)	1/82	0.22835697133779853	0.3230415692095686	0	0	3.9538032656312225	5.839155416656804	KCNJ16
ion channel activity (GO:0005216)	1/84	0.23323073128692934	0.3259610220395639	0	0	3.8581422464049746	5.61640203998094	CHRNA1
growth factor activity (GO:0008083)	1/87	0.24048462138146565	0.33209781047916687	0	0	3.7229932483120782	5.305634460910151	EPGN
transcription cis-regulatory region binding (GO:0000976)	3/549	0.24939058090316377	0.3321697774269905	0	0	1.7757326007326006	2.466022037211012	PBX2;MSC;POU2F2
heme binding (GO:0020037)	1/91	0.2500515117627875	0.3321697774269905	0	0	3.556810035842294	4.930052901535926	STC2
DNA binding (GO:0003677)	4/811	0.25195078889892597	0.3321697774269905	0	0	1.6071241047613047	2.2154551198302173	HLF;TRIM26;POU2F2;MEOX1
tubulin binding (GO:0015631)	2/307	0.25199086563426865	0.3321697774269905	0	0	2.1104004299919374	2.9088966852392217	EML5;KIFC1
carboxylic ester hydrolase activity (GO:0052689)	1/96	0.2618434908943032	0.34127915667122666	0	0	3.368760611205433	4.514167236027909	PLA2G7
cysteine-type peptidase activity (GO:0008234)	1/98	0.2665090212957127	0.34350051633669637	0	0	3.2989690721649483	4.362382465759548	UCHL1
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	2/333	0.2824031294972828	0.3515573495161251	0	0	1.9420533901243129	2.455570548680093	HLF;PBX2
cysteine-type endopeptidase activity (GO:0004197)	1/105	0.2826109813678469	0.3515573495161251	0	0	3.0758374689826304	3.886886445878481	UCHL1
growth factor receptor binding (GO:0070851)	1/105	0.2826109813678469	0.3515573495161251	0	0	3.0758374689826304	3.886886445878481	EPGN
thiol-dependent deubiquitinase (GO:0004843)	1/106	0.2848826797803083	0.3515573495161251	0	0	3.046390168970814	3.8252846069370485	UCHL1
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	5/1149	0.2948767454323202	0.3522035886963402	0	0	1.41615927176272	1.7294106183439655	HLF;PBX2;MSC;POU2F2;MEOX1
cis-regulatory region sequence-specific DNA binding (GO:0000987)	5/1149	0.2948767454323202	0.3522035886963402	0	0	1.41615927176272	1.7294106183439655	HLF;PBX2;MSC;POU2F2;MEOX1
deubiquitinase activity (GO:0101005)	1/112	0.2983649520769731	0.3522035886963402	0	0	2.8808485905260097	3.4842073842009356	UCHL1
kinase activity (GO:0016301)	1/112	0.2983649520769731	0.3522035886963402	0	0	2.8808485905260097	3.4842073842009356	PIK3C2G
omega peptidase activity (GO:0008242)	1/113	0.30058754552532485	0.3522035886963402	0	0	2.8549827188940093	3.431735577536177	UCHL1
G protein-coupled receptor binding (GO:0001664)	1/143	0.36413683257020873	0.4223987257814421	0	0	2.248409813721036	2.2714010819024133	SAA1
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	5/1359	0.42779483674896285	0.4882318808723224	0	0	1.1831482707686038	1.004624864103826	HLF;PBX2;MSC;POU2F2;MEOX1
actin binding (GO:0003779)	1/177	0.4293073435256628	0.4882318808723224	0	0	1.810942082111437	1.531300386395681	LCP1
protein heterodimerization activity (GO:0046982)	1/188	0.4489492168833613	0.5027055132884709	0	0	1.7034673106779368	1.364214130743165	BCL2A1
GTP binding (GO:0005525)	1/189	0.45070149467242215	0.5027055132884709	0	0	1.6943205216197665	1.3502887955420633	RAB42
GTPase binding (GO:0051020)	1/201	0.47130587806471474	0.5206807795762564	0	0	1.5916935483870969	1.197348245581115	LCP1
metal ion binding (GO:0046872)	2/517	0.4871792588393704	0.5278472222099904	0	0	1.2364793888269934	0.8891809352740211	TRIM26;LCP1
transcription regulatory region nucleic acid binding (GO:0001067)	1/212	0.4895239716951947	0.5278472222099904	0	0	1.5078734138510932	1.0771069211384339	POU2F2
guanyl ribonucleotide binding (GO:0032561)	1/214	0.49276932563847936	0.5278472222099904	0	0	1.4935635317280025	1.0570159911890673	RAB42
GTPase activity (GO:0003924)	1/216	0.4959943725938702	0.5278472222099904	0	0	1.4795198799699925	1.0374255771907837	RAB42
ubiquitin protein ligase activity (GO:0061630)	1/263	0.5662328843232443	0.5971183143772394	0	0	1.2112164491504556	0.6888791483392587	TRIM26
ubiquitin-like protein ligase activity (GO:0061659)	1/270	0.5758339996520642	0.6017724681048598	0	0	1.1792780908981892	0.6508858612304375	TRIM26
nucleoside-triphosphatase activity (GO:0017111)	1/278	0.5865507843035249	0.6074990266000795	0	0	1.144753697449633	0.610721548205833	RAB42
receptor ligand activity (GO:0048018)	1/307	0.6232118798671861	0.639757328005253	0	0	1.0347353995361586	0.4892940059032678	EPGN
calcium ion binding (GO:0005509)	1/348	0.6696422771309481	0.6813903872560525	0	0	0.9105698614855443	0.3651490988380738	LCP1
ubiquitin-protein transferase activity (GO:0004842)	1/392	0.7132127248791021	0.7194145746606595	0	0	0.8062866100156753	0.2725051614466864	TRIM26
kinase binding (GO:0019900)	1/461	0.770408118325169	0.770408118325169	0	0	0.6829242636746143	0.17813046887581693	ITGB2
