Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
response to lipopolysaccharide (GO:0032496)	7/159	2.893425813129731E-6	1.6376354326593545E-4	0	0	12.823387694588584	163.5375526403694	CXCL10;CXCL9;CXCL8;IL1B;SERPINE1;ANKRD1;S100A7
regulation of monocyte chemotaxis (GO:0090025)	4/26	2.9975985761587414E-6	1.6376354326593545E-4	0	0	48.894348894348894	621.8236151910805	CXCL10;SERPINE1;PLA2G7;S100A7
inflammatory response (GO:0006954)	8/230	3.1776803405059403E-6	1.649216096722583E-4	0	0	10.141570141570142	128.38577805737944	SERPINA3;CXCL10;CXCL9;CXCL8;ADORA2A;CCL20;IL1B;ABCF1
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	5/64	5.046228645234599E-6	2.4942787303588163E-4	0	0	23.058973763640584	281.2472914146824	CXCL10;CXCL9;CXCL8;RNASE7;S100A7
cellular response to molecule of bacterial origin (GO:0071219)	6/115	5.810962514391877E-6	2.7363716510965194E-4	0	0	15.147553516819572	182.61533546108532	CXCL10;CXCL9;CXCL8;IL1B;SERPINE1;ANKRD1
positive regulation of mononuclear cell migration (GO:0071677)	4/31	6.216389177899939E-6	2.7363716510965194E-4	0	0	39.829829829829826	477.49279882995285	CXCL10;SERPINE1;PLA2G7;S100A7
regulation of immune response (GO:0050776)	7/179	6.326870869587328E-6	2.7363716510965194E-4	0	0	11.320831968555519	135.51833733046698	C3;HLA-B;IRF7;HLA-DRA;HLA-A;HLA-F;HLA-G
regulation of cell population proliferation (GO:0042127)	13/764	7.4118134209965875E-6	2.9656163560457633E-4	0	0	5.105459387483355	60.307909316417074	CXCL9;CXCL8;LIF;FN1;LAMC2;INHBA;GLI1;ALOX15B;CXCL10;ESM1;NR4A3;FTH1;IL1B
cellular response to lipopolysaccharide (GO:0071222)	6/120	7.4283261326772495E-6	2.9656163560457633E-4	0	0	14.47953216374269	171.0063156943345	CXCL10;CXCL9;CXCL8;IL1B;SERPINE1;ANKRD1
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	4/33	8.03670248272579E-6	3.0896656211368035E-4	0	0	37.079217148182664	434.9945281373438	HLA-B;HLA-A;HLA-F;HLA-G
defense response to virus (GO:0051607)	6/133	1.339608499265044E-5	4.96612007941827E-4	0	0	12.988845144356956	145.74196116567686	ZBP1;CXCL10;IRF7;ISG15;IFI44L;OASL
positive regulation of response to external stimulus (GO:0032103)	6/139	1.722267448271168E-5	6.164529694156801E-4	0	0	12.399122807017545	136.00949642591505	ZBP1;GBP5;IL1B;SERPINE1;PLA2G7;OASL
positive regulation of defense response (GO:0031349)	5/98	4.053876707751254E-5	0.001402641340881934	0	0	14.603770805715127	147.69161182428633	ZBP1;GBP5;IL1B;SERPINE1;PLA2G7
regulation of glucose transmembrane transport (GO:0010827)	3/19	5.285980336595282E-5	0.001769950835285775	0	0	49.765	490.0791196032345	C3;NR4A3;IL1B
positive regulation of leukocyte chemotaxis (GO:0002690)	4/54	5.837547473476775E-5	0.0018935544617090288	0	0	21.483243243243244	209.43186108899596	CXCL10;SERPINE1;PLA2G7;S100A7
chemokine-mediated signaling pathway (GO:0070098)	4/56	6.73975105382285E-5	0.002119958058747915	0	0	20.654885654885653	198.3881623756005	CXCL10;CXCL9;CXCL8;CCL20
cellular response to chemokine (GO:1990869)	4/60	8.843075926266361E-5	0.0026997390621954363	0	0	19.175675675675677	178.9721553231173	CXCL10;CXCL9;CXCL8;CCL20
cellular response to cytokine stimulus (GO:0071345)	9/482	1.0628723991660342E-4	0.0031521758580981244	0	0	5.363268682783344	49.07050447863625	GBP5;CXCL10;CXCL8;CCL20;IL1R2;IL1B;ANKRD1;LIF;FN1
positive regulation of T cell migration (GO:2000406)	3/25	1.2337097957997183E-4	0.00348474978411722	0	0	36.18181818181818	325.6477481634197	CXCL10;CCL20;S100A7
defense response to symbiont (GO:0140546)	5/124	1.2421555107161575E-4	0.00348474978411722	0	0	11.398066075745367	102.50841819213429	ZBP1;IRF7;ISG15;IFI44L;OASL
neutrophil chemotaxis (GO:0030593)	4/70	1.6144327501322285E-4	0.004409950512203297	0	0	16.26208026208026	141.9900237011987	CXCL10;CXCL9;CXCL8;CCL20
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	4/73	1.8995929770223075E-4	0.004929443775372888	0	0	15.552683117900509	133.2662872071599	HLA-B;HLA-A;HLA-F;HLA-G
granulocyte chemotaxis (GO:0071621)	4/73	1.8995929770223075E-4	0.004929443775372888	0	0	15.552683117900509	133.2662872071599	CXCL10;CXCL9;CXCL8;CCL20
cellular response to lipid (GO:0071396)	6/219	2.1441013998715707E-4	0.005409753272894142	0	0	7.710876369327074	65.13855216406924	CXCL10;CXCL9;CXCL8;IL1B;SERPINE1;ANKRD1
cellular protein metabolic process (GO:0044267)	8/417	2.1889175092635257E-4	0.005409753272894142	0	0	5.452462451973455	45.94753706742252	C3;CDH2;ADORA2A;STC2;FN1;NOTUM;FSTL3;ABCF1
neutrophil migration (GO:1990266)	4/77	2.334141944355369E-4	0.005634510088932263	0	0	14.697519437245465	122.91088736113046	CXCL10;CXCL9;CXCL8;CCL20
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	4/78	2.453074362662688E-4	0.005787025428281523	0	0	14.498173849525202	120.5232944507229	HLA-B;HLA-A;HLA-F;HLA-G
regulation of cellular biosynthetic process (GO:0031326)	3/32	2.6087838695768067E-4	0.005998863356891706	0	0	27.438620689655174	226.40857707207226	C3;CXCL8;STC2
cellular response to oxygen-containing compound (GO:1901701)	7/323	2.6584558228999857E-4	0.005998863356891706	0	0	6.117044036370119	50.3591457537758	CXCL10;CXCL9;CXCL8;NR4A3;IL1B;SERPINE1;ANKRD1
positive regulation of cytokine production involved in immune response (GO:0002720)	3/33	2.8616273026319574E-4	0.006319934340706323	0	0	26.522666666666666	216.39710913181176	HLA-A;HLA-F;HLA-G
regulation of natural killer cell cytokine production (GO:0002727)	2/7	3.113487871578887E-4	0.00646360082139777	0	0	104.82631578947368	846.430231103073	HLA-F;HLA-G
regulation of T cell tolerance induction (GO:0002664)	2/7	3.113487871578887E-4	0.00646360082139777	0	0	104.82631578947368	846.430231103073	HLA-B;HLA-G
positive regulation of natural killer cell cytokine production (GO:0002729)	2/7	3.113487871578887E-4	0.00646360082139777	0	0	104.82631578947368	846.430231103073	HLA-F;HLA-G
cellular response to interleukin-1 (GO:0071347)	5/155	3.5086340438721195E-4	0.006985787561050851	0	0	9.028310502283105	71.82123540471098	CXCL8;CCL20;IL1R2;IL1B;ANKRD1
regulation of interferon-gamma production (GO:0032649)	4/86	3.5669242845442686E-4	0.006985787561050851	0	0	13.078444297956493	103.82501778422647	IL1B;ISG15;HLA-A;INHBA
response to interleukin-1 (GO:0070555)	4/86	3.5669242845442686E-4	0.006985787561050851	0	0	13.078444297956493	103.82501778422647	CXCL8;CCL20;IL1B;ANKRD1
endoderm formation (GO:0001706)	3/36	3.713511922866604E-4	0.007138195140621361	0	0	24.10787878787879	190.41276175086756	DUSP5;FN1;INHBA
positive regulation of inflammatory response (GO:0050729)	4/89	4.065131715741485E-4	0.007672012219890293	0	0	12.614944356120827	98.49615121340567	ZBP1;IL1B;SERPINE1;PLA2G7
regulation of cell adhesion molecule production (GO:0060353)	2/9	5.31045873820972E-4	0.009843314589753016	0	0	74.86842105263158	564.557468792758	CXCL8;IL1B
defense response to bacterium (GO:0042742)	5/176	6.264453326821472E-4	0.011407899216211733	0	0	7.911159176480012	58.348351398740554	SERPINE1;RNASE7;ISG15;HLA-A;S100A7
negative regulation of hormone secretion (GO:0046888)	2/10	6.621298425578926E-4	0.011648996213137162	0	0	65.50657894736842	479.511360148814	IL1B;LIF
neuron remodeling (GO:0016322)	2/10	6.621298425578926E-4	0.011648996213137162	0	0	65.50657894736842	479.511360148814	C3;RND1
negative regulation of natural killer cell mediated immunity (GO:0002716)	2/11	8.072251304274173E-4	0.013915339741457294	0	0	58.22514619883041	414.67413198594653	HLA-F;HLA-G
positive regulation of cell-cell adhesion (GO:0022409)	3/47	8.177608133226347E-4	0.013915339741457294	0	0	18.07090909090909	128.46502055079964	IL1B;PLAUR;FSTL3
cellular defense response (GO:0006968)	3/49	9.239817749668942E-4	0.015469243264768326	0	0	17.283478260869565	120.75652065518827	CXCL9;ADORA2A;HLA-G
regulation of dendritic cell differentiation (GO:2001198)	2/12	9.662232834523858E-4	0.015919678860691688	0	0	52.4	363.7668578681481	HLA-B;HLA-G
lipid oxidation (GO:0034440)	2/13	0.0011390164604325869	0.01847342321764102	0	0	47.633971291866025	322.84353429820396	PLA2G7;ALOX15B
innate immune response (GO:0045087)	6/302	0.0011648329065059952	0.01860148549158805	0	0	5.525337837837838	37.324638561145335	C3;CXCL10;RNASE7;IRF7;ISG15;S100A7
regulation of angiogenesis (GO:0045765)	5/203	0.0011877989296093336	0.01868083771112861	0	0	6.823024768230248	45.95752945670448	CXCL10;CXCL8;IL1B;SERPINE1;HLA-G
negative regulation of T cell mediated immunity (GO:0002710)	2/14	0.0013254974295978832	0.01910925461003615	0	0	43.66228070175438	289.3048516583327	HLA-F;HLA-G
detection of bacterium (GO:0016045)	2/14	0.0013254974295978832	0.01910925461003615	0	0	43.66228070175438	289.3048516583327	HLA-B;HLA-A
positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)	2/14	0.0013254974295978832	0.01910925461003615	0	0	43.66228070175438	289.3048516583327	IL1B;PAEP
positive regulation of lymphocyte migration (GO:2000403)	2/14	0.0013254974295978832	0.01910925461003615	0	0	43.66228070175438	289.3048516583327	CXCL10;CCL20
positive regulation of regulatory T cell differentiation (GO:0045591)	2/14	0.0013254974295978832	0.01910925461003615	0	0	43.66228070175438	289.3048516583327	HLA-DRA;HLA-G
positive regulation of transmembrane transport (GO:0034764)	2/14	0.0013254974295978832	0.01910925461003615	0	0	43.66228070175438	289.3048516583327	C3;NR4A3
positive regulation of interferon-gamma production (GO:0032729)	3/57	0.001434966538186535	0.020301677307433152	0	0	14.717037037037038	96.3467570020746	IL1B;ISG15;HLA-A
negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	2/15	0.0015255595664545143	0.020301677307433152	0	0	40.30161943319838	261.37188116066267	HLA-F;HLA-G
regulation of macrophage differentiation (GO:0045649)	2/15	0.0015255595664545143	0.020301677307433152	0	0	40.30161943319838	261.37188116066267	LIF;INHBA
fibrinolysis (GO:0042730)	2/15	0.0015255595664545143	0.020301677307433152	0	0	40.30161943319838	261.37188116066267	SERPINE1;PLAUR
regulation of T cell chemotaxis (GO:0010819)	2/15	0.0015255595664545143	0.020301677307433152	0	0	40.30161943319838	261.37188116066267	CXCL10;S100A7
response to muscle stretch (GO:0035994)	2/15	0.0015255595664545143	0.020301677307433152	0	0	40.30161943319838	261.37188116066267	CDH2;ANKRD1
regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	2/16	0.001739096850864935	0.022564781639972532	0	0	37.421052631578945	237.78793837287517	IL1B;PAEP
positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	2/16	0.001739096850864935	0.022564781639972532	0	0	37.421052631578945	237.78793837287517	NR4A3;HLA-G
nervous system development (GO:0007399)	7/447	0.0017925663737888772	0.022971406123368576	0	0	4.365364916773368	27.60703464246788	CDH2;DPYSL4;ADORA2A;NOG;FN1;INHBA;L1CAM
pyrimidine-containing compound catabolic process (GO:0072529)	2/17	0.001966003863019372	0.02488673182700132	0	0	34.924561403508775	217.64121558549033	DPYSL4;TYMP
neuron maturation (GO:0042551)	2/18	0.00220617578300177	0.027262029318521876	0	0	32.74013157894737	200.25484053611478	C3;RND1
T cell migration (GO:0072678)	2/18	0.00220617578300177	0.027262029318521876	0	0	32.74013157894737	200.25484053611478	CXCL10;CCL20
post-translational protein modification (GO:0043687)	6/345	0.002283806847334912	0.02757554350740186	0	0	4.813913470993117	29.27779598076133	C3;CDH2;STC2;FN1;NOTUM;FSTL3
regulation of viral genome replication (GO:0045069)	3/67	0.002284678941846397	0.02757554350740186	0	0	12.41125	75.4793863747741	CXCL8;ISG15;OASL
regulation of T cell cytokine production (GO:0002724)	2/19	0.0024595083849394545	0.029344479351346594	0	0	30.812693498452013	185.116308731123	HLA-A;HLA-F
positive regulation of cell population proliferation (GO:0008284)	7/474	0.0024927636001212173	0.02940327973779345	0	0	4.107277497964231	24.620513514783575	ESM1;NR4A3;IL1B;LIF;FN1;LAMC2;GLI1
positive regulation of alpha-beta T cell activation (GO:0046635)	2/20	0.002725898036056179	0.0314386906825146	0	0	29.099415204678362	171.83080571225088	HLA-DRA;HLA-A
regulation of T cell migration (GO:2000404)	2/20	0.002725898036056179	0.0314386906825146	0	0	29.099415204678362	171.83080571225088	CXCL10;CCL20
regulation of cytokine production (GO:0001817)	4/150	0.002820300592940247	0.03215918431767649	0	0	7.321732691595705	42.985246902917936	ZBP1;HLA-B;IRF7;ISG15
defense response to Gram-negative bacterium (GO:0050829)	3/73	0.0029170378201213514	0.03215918431767649	0	0	11.344	66.21704504863045	SERPINE1;RNASE7;S100A7
response to molecule of bacterial origin (GO:0002237)	3/73	0.0029170378201213514	0.03215918431767649	0	0	11.344	66.21704504863045	CXCL8;IL1B;S100A7
negative regulation of cell communication (GO:0010648)	2/21	0.003005241694426416	0.03215918431767649	0	0	27.566481994459835	160.08951264950042	IL1B;LIF
purinergic nucleotide receptor signaling pathway (GO:0035590)	2/21	0.003005241694426416	0.03215918431767649	0	0	27.566481994459835	160.08951264950042	C3;IL1B
regulation of cardiac muscle cell proliferation (GO:0060043)	2/21	0.003005241694426416	0.03215918431767649	0	0	27.566481994459835	160.08951264950042	NOG;GLI1
positive regulation of T cell cytokine production (GO:0002726)	2/21	0.003005241694426416	0.03215918431767649	0	0	27.566481994459835	160.08951264950042	IL1B;HLA-A
positive regulation of granulocyte chemotaxis (GO:0071624)	2/22	0.0032974369030788577	0.03492591332036586	0	0	26.186842105263157	149.64758474395342	CXCL8;S100A7
positive regulation of type I interferon production (GO:0032481)	3/77	0.003392771629196933	0.03557269647582239	0	0	10.72864864864865	61.00425600352594	ZBP1;IRF7;ISG15
positive regulation of histone acetylation (GO:0035066)	2/23	0.0036023817908896524	0.03660116533356005	0	0	24.93859649122807	140.3085351250561	IL1B;LIF
positive regulation of morphogenesis of an epithelium (GO:1905332)	2/23	0.0036023817908896524	0.03660116533356005	0	0	24.93859649122807	140.3085351250561	NOG;LIF
positive regulation of natural killer cell mediated immunity (GO:0002717)	2/23	0.0036023817908896524	0.03660116533356005	0	0	24.93859649122807	140.3085351250561	HLA-F;HLA-G
negative regulation of cell population proliferation (GO:0008285)	6/379	0.0036319075427328376	0.03660116533356005	0	0	4.3675156389633605	24.53669095761827	CXCL8;FTH1;IL1B;NOG;INHBA;ALOX15B
negative regulation of signal transduction (GO:0009968)	5/267	0.003902582884051522	0.03895077916966807	0	0	5.139600543762418	28.5048242379655	CXCL8;IL1B;NOG;NOTUM;FSTL3
epidermis development (GO:0008544)	3/83	0.004190953644493715	0.041230097433759876	0	0	9.921	54.31575837757701	LAMC2;GLI1;S100A7
negative regulation of signaling (GO:0023057)	2/25	0.004250116016774862	0.041230097433759876	0	0	22.767734553775743	124.33024972338757	IL1B;LIF
positive regulation of vascular endothelial growth factor production (GO:0010575)	2/25	0.004250116016774862	0.041230097433759876	0	0	22.767734553775743	124.33024972338757	C3;IL1B
negative regulation of angiogenesis (GO:0016525)	3/87	0.004781244817872773	0.045953075193999424	0	0	9.446666666666667	50.47405337186026	CXCL10;SERPINE1;HLA-G
positive regulation of calcium ion transmembrane transport (GO:1904427)	2/27	0.004947640967278939	0.046687739309413986	0	0	20.94421052631579	111.18955451927388	CXCL10;CXCL9
regulation of vascular endothelial growth factor production (GO:0010574)	2/27	0.004947640967278939	0.046687739309413986	0	0	20.94421052631579	111.18955451927388	C3;IL1B
regulation of type I interferon production (GO:0032479)	3/89	0.005094266804303597	0.04763827876456877	0	0	9.226046511627906	48.71019984634132	ZBP1;IRF7;ISG15
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	2/28	0.0053148264076905045	0.04925705188556021	0	0	20.13765182186235	105.46601625349733	IL1B;INHBA
regulated exocytosis (GO:0045055)	4/180	0.005393747171560655	0.0495461023369908	0	0	6.064496314496314	31.67192253037536	SERPINA3;SERPINE1;FN1;ABCA12
negative regulation of myeloid leukocyte differentiation (GO:0002762)	2/29	0.005694162398555968	0.051846847102641175	0	0	19.39083820662768	100.21793610616197	INHBA;FSTL3
regulation of natural killer cell mediated cytotoxicity (GO:0042269)	2/30	0.006085551076365442	0.054455189804028706	0	0	18.69736842105263	95.3909445901031	HLA-F;HLA-G
regulation of type I interferon-mediated signaling pathway (GO:0060338)	2/30	0.006085551076365442	0.054455189804028706	0	0	18.69736842105263	95.3909445901031	ZBP1;ISG15
regulation of MAP kinase activity (GO:0043405)	3/97	0.006468533144283884	0.05738749917749292	0	0	8.437446808510638	42.531531760157	UCHL1;IL1B;DIRAS2
cardiac muscle tissue morphogenesis (GO:0055008)	2/32	0.00690409783924532	0.058741422599480675	0	0	17.449122807017545	86.82055608920707	NOG;ANKRD1
endodermal cell differentiation (GO:0035987)	2/32	0.00690409783924532	0.058741422599480675	0	0	17.449122807017545	86.82055608920707	FN1;INHBA
positive regulation of glucose transmembrane transport (GO:0010828)	2/32	0.00690409783924532	0.058741422599480675	0	0	17.449122807017545	86.82055608920707	C3;NR4A3
hematopoietic progenitor cell differentiation (GO:0002244)	2/32	0.00690409783924532	0.058741422599480675	0	0	17.449122807017545	86.82055608920707	INHBA;FSTL3
positive regulation of immune effector process (GO:0002699)	2/32	0.00690409783924532	0.058741422599480675	0	0	17.449122807017545	86.82055608920707	IL1B;HLA-DRA
positive regulation of vasculature development (GO:1904018)	3/102	0.007429090237255945	0.06269427370952578	0	0	8.00929292929293	39.26437218743072	CXCL8;IL1B;SERPINE1
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	3/103	0.007630771080839559	0.06300737007721889	0	0	7.9288	38.657390711398214	HLA-DRA;HLA-A;HLA-F
regulation of cell adhesion mediated by integrin (GO:0033628)	2/34	0.007769694961352618	0.06300737007721889	0	0	16.356907894736842	79.45407878009898	SERPINE1;LIF
cell-substrate junction assembly (GO:0007044)	2/34	0.007769694961352618	0.06300737007721889	0	0	16.356907894736842	79.45407878009898	FN1;LAMC2
positive regulation of calcium ion transport into cytosol (GO:0010524)	2/34	0.007769694961352618	0.06300737007721889	0	0	16.356907894736842	79.45407878009898	CXCL10;CXCL9
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	2/34	0.007769694961352618	0.06300737007721889	0	0	16.356907894736842	79.45407878009898	CXCL10;CXCL9
peptidyl-tyrosine dephosphorylation (GO:0035335)	2/35	0.008219898661889062	0.06614151016310733	0	0	15.860446570972886	76.14913481127942	DUSP5;PTPRQ
regulation of inflammatory response (GO:0050727)	4/206	0.008614336354905326	0.0678543964057759	0	0	5.276960128445277	25.08839636822959	ZBP1;IL1B;SERPINE1;PLA2G7
positive regulation of innate immune response (GO:0045089)	2/36	0.008681579555978198	0.0678543964057759	0	0	15.393188854489164	73.06456811678535	ZBP1;GBP5
positive regulation of interferon-beta production (GO:0032728)	2/36	0.008681579555978198	0.0678543964057759	0	0	15.393188854489164	73.06456811678535	IRF7;ISG15
positive regulation of transcription by RNA polymerase II (GO:0045944)	9/908	0.0086942531040156	0.0678543964057759	0	0	2.760023214199352	13.09656692833096	CXCL10;NR4A3;SERPINE1;IRF7;LIF;PBX2;INHBA;GLI1;FSTL3
response to tumor necrosis factor (GO:0034612)	3/110	0.009133288023153007	0.07074890274651359	0	0	7.407476635514018	34.784247418476504	CXCL8;CCL20;ANKRD1
negative regulation of cell motility (GO:2000146)	3/114	0.010064110749145838	0.07678584677960665	0	0	7.1390990990990995	32.83114311797311	SERPINE1;NOG;ALOX15B
odontogenesis (GO:0042476)	2/39	0.010134548178040569	0.07678584677960665	0	0	14.142958748221906	64.94170983243936	SSUH2;INHBA
regulation of receptor-mediated endocytosis (GO:0048259)	2/39	0.010134548178040569	0.07678584677960665	0	0	14.142958748221906	64.94170983243936	C3;SERPINE1
cellular amide metabolic process (GO:0043603)	3/115	0.010305123409818574	0.07695480647044374	0	0	7.075	32.368932179597856	MTHFD2;CPXM1;ABCA12
positive regulation of protein metabolic process (GO:0051247)	3/115	0.010305123409818574	0.07695480647044374	0	0	7.075	32.368932179597856	IL1B;PAEP;INHBA
positive regulation of angiogenesis (GO:0045766)	3/116	0.010549476686854967	0.07778569753935835	0	0	7.012035398230089	31.91653443368688	CXCL8;IL1B;SERPINE1
negative regulation of blood coagulation (GO:0030195)	2/40	0.010641203324266749	0.07778569753935835	0	0	13.770083102493075	62.557786442885124	SERPINE1;PLAUR
digestive tract development (GO:0048565)	2/40	0.010641203324266749	0.07778569753935835	0	0	13.770083102493075	62.557786442885124	CXCL8;GLI1
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	3/118	0.011048238684188551	0.07979193284909668	0	0	6.889391304347826	31.040044074584884	CXCL10;CXCL9;ADORA2A
visual system development (GO:0150063)	2/41	0.011158871092757506	0.07979193284909668	0	0	13.416329284750338	60.313383115774556	C3;PBX2
neutrophil degranulation (GO:0043312)	6/481	0.011214426390269875	0.07979193284909668	0	0	3.411754385964912	15.320668188462815	C3;SERPINA3;FTH1;PLAUR;HLA-B;S100A7
positive regulation of multicellular organismal process (GO:0051240)	5/345	0.011223142770682192	0.07979193284909668	0	0	3.944802578565673	17.71128512454795	IL1B;SERPINE1;NOG;INHBA;HLA-G
neutrophil activation involved in immune response (GO:0002283)	6/485	0.011646243173486346	0.08197015986785589	0	0	3.3825678496868474	15.06180214192477	C3;SERPINA3;FTH1;PLAUR;HLA-B;S100A7
regulation of nervous system development (GO:0051960)	2/42	0.01168746017383687	0.08197015986785589	0	0	13.080263157894738	58.19721425114116	IL1B;TYMP
neutrophil mediated immunity (GO:0002446)	6/488	0.011977755261990485	0.08344234873789344	0	0	3.3609958506224067	14.8714120451866	C3;SERPINA3;FTH1;PLAUR;HLA-B;S100A7
lipid modification (GO:0030258)	2/43	0.012226879787613523	0.08404967695061481	0	0	12.760590500641849	56.19915256188674	PLA2G7;ALOX15B
positive regulation of T cell differentiation (GO:0045582)	2/43	0.012226879787613523	0.08404967695061481	0	0	12.760590500641849	56.19915256188674	HLA-DRA;HLA-G
apoptotic process (GO:0006915)	4/231	0.012706846822797978	0.08501645632111063	0	0	4.689844029051078	20.474050209044727	ADORA2A;IL1B;PAEP;ALOX15B
antibacterial humoral response (GO:0019731)	2/44	0.012777039678317203	0.08501645632111063	0	0	12.456140350877194	54.31008597701208	RNASE7;HLA-A
regulation of endothelial cell apoptotic process (GO:2000351)	2/44	0.012777039678317203	0.08501645632111063	0	0	12.456140350877194	54.31008597701208	SERPINE1;HLA-G
lymphocyte chemotaxis (GO:0048247)	2/44	0.012777039678317203	0.08501645632111063	0	0	12.456140350877194	54.31008597701208	CXCL10;CCL20
positive regulation of receptor-mediated endocytosis (GO:0048260)	2/44	0.012777039678317203	0.08501645632111063	0	0	12.456140350877194	54.31008597701208	C3;SERPINE1
platelet degranulation (GO:0002576)	3/125	0.012900297463551192	0.08528986475901998	0	0	6.491803278688525	28.242622030186567	SERPINA3;SERPINE1;FN1
positive regulation of response to biotic stimulus (GO:0002833)	2/45	0.013337850113660192	0.0876246102403752	0	0	12.165850673194614	52.52179508485466	GBP5;OASL
regulation of fibroblast proliferation (GO:0048145)	2/46	0.013909221884793927	0.09080359947431507	0	0	11.888755980861244	50.82684777839637	FTH1;FN1
regulation of ERK1 and ERK2 cascade (GO:0070372)	4/238	0.014041547099701856	0.09109453680931578	0	0	4.547932547932548	19.4002736564551	CCL20;IL1B;FN1;S100A7
