Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076	6/323	0.0016402543583334342	0.02919652757833513	0	0	5.153785488958991	33.050731333139254	C3;CXCL10;CXCL9;CXCL8;ADORA2A;CCL20
G alpha (i) signalling events Homo sapiens R-HSA-418594	5/240	0.002473174058126191	0.04127109209498081	0	0	5.737977266103177	34.44079074027648	C3;CXCL10;CXCL9;CXCL8;CCL20
Innate Immune System Homo sapiens R-HSA-168249	9/807	0.0041028482708912635	0.06347186421956859	0	0	3.125858123569794	17.17994708003064	ZBP1;C3;DUSP5;RASGRF2;IL1B;HLA-B;IRF7;FN1;ISG15
Signaling by Interleukins Homo sapiens R-HSA-449147	6/392	0.004279002082218107	0.06347186421956859	0	0	4.217616580310881	23.0030303643344	DUSP5;RASGRF2;IL1R2;IL1B;LIF;FN1
Hemostasis Homo sapiens R-HSA-109582	7/552	0.005727011451866309	0.0804795819814897	0	0	3.5053366067967437	18.09651562130848	SERPINA3;SERPINE1;PLAUR;IRF7;FN1;KIF12;L1CAM
GPCR ligand binding Homo sapiens R-HSA-500792	6/447	0.007992201536435338	0.10227116814242	0	0	3.681216931216931	17.777660508675147	C3;CXCL10;CXCL9;CXCL8;ADORA2A;CCL20
Platelet degranulation Homo sapiens R-HSA-114608	3/105	0.008043799741538652	0.10227116814242	0	0	7.772549019607843	37.48586681913574	SERPINA3;SERPINE1;FN1
Response to elevated platelet cytosolic Ca2+ Homo sapiens R-HSA-76005	3/110	0.009133288023153007	0.11084490464462968	0	0	7.407476635514018	34.784247418476504	SERPINA3;SERPINE1;FN1
Interleukin-1 signaling Homo sapiens R-HSA-446652	2/44	0.012777039678317203	0.14832476496133448	0	0	12.456140350877194	54.31008597701208	IL1R2;IL1B
ABC-family proteins mediated transport Homo sapiens R-HSA-382556	2/45	0.013337850113660192	0.14838358251446965	0	0	12.165850673194614	52.52179508485466	ABCA12;ABCF1
Axon guidance Homo sapiens R-HSA-422475	6/515	0.01526766591130527	0.1630586719327403	0	0	3.1782907662082516	13.29166927604565	DUSP5;DPYSL4;RASGRF2;FN1;L1CAM;RND1
NGF-independant TRKA activation Homo sapiens R-HSA-187024	1/5	0.01935026346677325	0.19267320438397573	0	0	64.66883116883118	255.1217234964787	ADORA2A
Fibronectin matrix formation Homo sapiens R-HSA-1566977	1/6	0.023175738337888063	0.19267320438397573	0	0	51.73246753246753	194.75459813850165	FN1
Activation of C3 and C5 Homo sapiens R-HSA-174577	1/6	0.023175738337888063	0.19267320438397573	0	0	51.73246753246753	194.75459813850165	C3
Activation of TRKA receptors Homo sapiens R-HSA-187015	1/6	0.023175738337888063	0.19267320438397573	0	0	51.73246753246753	194.75459813850165	ADORA2A
CLEC7A/inflammasome pathway Homo sapiens R-HSA-5660668	1/6	0.023175738337888063	0.19267320438397573	0	0	51.73246753246753	194.75459813850165	IL1B
IRF3 mediated activation of type 1 IFN Homo sapiens R-HSA-1606341	1/6	0.023175738337888063	0.19267320438397573	0	0	51.73246753246753	194.75459813850165	ZBP1
Synthesis of 15-eicosatetraenoic acid derivatives Homo sapiens R-HSA-2142770	1/6	0.023175738337888063	0.19267320438397573	0	0	51.73246753246753	194.75459813850165	ALOX15B
Signal Transduction Homo sapiens R-HSA-162582	16/2465	0.026887585941515336	0.19267320438397573	0	0	1.8412255166690816	6.658038261316052	DUSP5;CXCL9;CXCL8;CCL20;RASGRF2;SH2D2A;SERPINE1;NOG;FN1;INHBA;GLI1;FSTL3;C3;CXCL10;ADORA2A;NOTUM
Anchoring fibril formation Homo sapiens R-HSA-2214320	1/7	0.026986482201804024	0.19267320438397573	0	0	43.108225108225106	155.72497995291064	LAMC2
GLI proteins bind promoters of Hh responsive genes to promote transcription Homo sapiens R-HSA-5635851	1/7	0.026986482201804024	0.19267320438397573	0	0	43.108225108225106	155.72497995291064	GLI1
Attachment of GPI anchor to uPAR Homo sapiens R-HSA-162791	1/7	0.026986482201804024	0.19267320438397573	0	0	43.108225108225106	155.72497995291064	PLAUR
Interleukin-1 processing Homo sapiens R-HSA-448706	1/7	0.026986482201804024	0.19267320438397573	0	0	43.108225108225106	155.72497995291064	IL1B
Cytosolic sensors of pathogen-associated DNA Homo sapiens R-HSA-1834949	2/66	0.027421654556520892	0.19267320438397573	0	0	8.165296052631579	29.365852527582412	ZBP1;IRF7
Semaphorin interactions Homo sapiens R-HSA-373755	2/67	0.028195101630373923	0.193028003469483	0	0	8.03927125506073	28.688999813794354	DPYSL4;RND1
Sema4D mediated inhibition of cell attachment and migration Homo sapiens R-HSA-416550	1/8	0.030782550739377516	0.19950127918447996	0	0	36.94805194805195	128.6090483496386	RND1
Release of Hh-Np from the secreting cell Homo sapiens R-HSA-5362798	1/8	0.030782550739377516	0.19950127918447996	0	0	36.94805194805195	128.6090483496386	NOTUM
Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	4/305	0.03138222369194067	0.19950127918447996	0	0	3.5235700817096167	12.196886007991408	HLA-B;HLA-A;HLA-F;HLA-G
Developmental Biology Homo sapiens R-HSA-1266738	7/786	0.03349255988765512	0.20062147548370052	0	0	2.422770254388978	8.228774318227929	DUSP5;CDH2;DPYSL4;RASGRF2;FN1;L1CAM;RND1
Type I hemidesmosome assembly Homo sapiens R-HSA-446107	1/9	0.03456399952153642	0.20062147548370052	0	0	32.327922077922075	108.78160264941484	LAMC2
Glucocorticoid biosynthesis Homo sapiens R-HSA-194002	1/9	0.03456399952153642	0.20062147548370052	0	0	32.327922077922075	108.78160264941484	HSD11B1
Pyrimidine salvage reactions Homo sapiens R-HSA-73614	1/9	0.03456399952153642	0.20062147548370052	0	0	32.327922077922075	108.78160264941484	TYMP
VEGFA-VEGFR2 Pathway Homo sapiens R-HSA-4420097	4/320	0.03645528679373509	0.2015789845776421	0	0	3.3537461512145055	11.106496454176238	DUSP5;RASGRF2;SH2D2A;FN1
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways Homo sapiens R-HSA-168928	2/79	0.03813507740610901	0.2015789845776421	0	0	6.782296650717703	22.155190996144995	IRF7;ISG15
Nef mediated downregulation of MHC class I complex cell surface expression Homo sapiens R-HSA-164940	1/10	0.03833088396798601	0.2015789845776421	0	0	28.734487734487736	93.71751271850756	HLA-A
Glycoprotein hormones Homo sapiens R-HSA-209822	1/10	0.03833088396798601	0.2015789845776421	0	0	28.734487734487736	93.71751271850756	INHBA
Signaling by VEGF Homo sapiens R-HSA-194138	4/328	0.03934431730692037	0.2015789845776421	0	0	3.269602936269603	10.578485531057433	DUSP5;RASGRF2;SH2D2A;FN1
Peptide hormone metabolism Homo sapiens R-HSA-2980736	2/81	0.03990467983568661	0.2015789845776421	0	0	6.609926715522985	21.292303589056168	INHBA;PLA2G7
Transport of organic anions Homo sapiens R-HSA-879518	1/11	0.042083259330542556	0.2015789845776421	0	0	25.85974025974026	81.92637908684091	SLCO4A1
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling Homo sapiens R-HSA-975110	1/11	0.042083259330542556	0.2015789845776421	0	0	25.85974025974026	81.92637908684091	IRF7
Cell junction organization Homo sapiens R-HSA-446728	2/86	0.04446175843565455	0.2015789845776421	0	0	6.214912280701754	19.34780389175837	CDH2;LAMC2
Peptide hormone biosynthesis Homo sapiens R-HSA-209952	1/12	0.045821180676204165	0.2015789845776421	0	0	23.50767414403778	72.47436706660488	INHBA
Pyrimidine catabolism Homo sapiens R-HSA-73621	1/12	0.045821180676204165	0.2015789845776421	0	0	23.50767414403778	72.47436706660488	TYMP
IRF3-mediated induction of type I IFN Homo sapiens R-HSA-3270619	1/13	0.049544702882849234	0.2015789845776421	0	0	21.547619047619047	64.74800798109044	ZBP1
DEx/H-box helicases activate type I IFN and inflammatory cytokines production Homo sapiens R-HSA-3134963	1/13	0.049544702882849234	0.2015789845776421	0	0	21.547619047619047	64.74800798109044	IRF7
DAP12 interactions Homo sapiens R-HSA-2172127	4/359	0.051748584287535086	0.2015789845776421	0	0	2.979368100494861	8.822976167057305	DUSP5;RASGRF2;HLA-B;FN1
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion Homo sapiens R-HSA-399955	1/14	0.05325388064665963	0.2015789845776421	0	0	19.88911088911089	58.32848923315731	RND1
TRAF3-dependent IRF activation pathway Homo sapiens R-HSA-918233	1/14	0.05325388064665963	0.2015789845776421	0	0	19.88911088911089	58.32848923315731	IRF7
GRB2:SOS provides linkage to MAPK signaling for Integrins Homo sapiens R-HSA-354194	1/15	0.05694876845661975	0.2015789845776421	0	0	18.467532467532468	52.920620399451245	FN1
p130Cas linkage to MAPK signaling for integrins Homo sapiens R-HSA-372708	1/15	0.05694876845661975	0.2015789845776421	0	0	18.467532467532468	52.920620399451245	FN1
Regulation of innate immune responses to cytosolic DNA Homo sapiens R-HSA-3134975	1/15	0.05694876845661975	0.2015789845776421	0	0	18.467532467532468	52.920620399451245	ZBP1
NGF signalling via TRKA from the plasma membrane Homo sapiens R-HSA-187037	4/374	0.05843828440297573	0.2015789845776421	0	0	2.8563915266617967	8.111535095354855	DUSP5;ADORA2A;RASGRF2;FN1
Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733	2/101	0.05919720344073436	0.2015789845776421	0	0	5.269271664008506	14.895603831658219	FN1;L1CAM
CRMPs in Sema3A signaling Homo sapiens R-HSA-399956	1/16	0.06062942061210012	0.2015789845776421	0	0	17.235497835497835	48.31066980519067	DPYSL4
Nucleotide-like (purinergic) receptors Homo sapiens R-HSA-418038	1/16	0.06062942061210012	0.2015789845776421	0	0	17.235497835497835	48.31066980519067	ADORA2A
STING mediated induction of host immune responses Homo sapiens R-HSA-1834941	1/16	0.06062942061210012	0.2015789845776421	0	0	17.235497835497835	48.31066980519067	ZBP1
Metabolism of folate and pterines Homo sapiens R-HSA-196757	1/16	0.06062942061210012	0.2015789845776421	0	0	17.235497835497835	48.31066980519067	MTHFD2
Signaling by GPCR Homo sapiens R-HSA-372790	9/1293	0.06394902052190074	0.2015789845776421	0	0	1.8933360422592442	5.2060475495668035	C3;DUSP5;CXCL10;CXCL9;CXCL8;ADORA2A;CCL20;RASGRF2;FN1
GRB2 events in EGFR signaling Homo sapiens R-HSA-179812	3/235	0.06416392128539734	0.2015789845776421	0	0	3.3948275862068966	9.323263206552939	DUSP5;RASGRF2;FN1
SHC1 events in EGFR signaling Homo sapiens R-HSA-180336	3/235	0.06416392128539734	0.2015789845776421	0	0	3.3948275862068966	9.323263206552939	DUSP5;RASGRF2;FN1
SOS-mediated signalling Homo sapiens R-HSA-112412	3/235	0.06416392128539734	0.2015789845776421	0	0	3.3948275862068966	9.323263206552939	DUSP5;RASGRF2;FN1
SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347	3/235	0.06416392128539734	0.2015789845776421	0	0	3.3948275862068966	9.323263206552939	DUSP5;RASGRF2;FN1
RAF/MAP kinase cascade Homo sapiens R-HSA-5673001	3/235	0.06416392128539734	0.2015789845776421	0	0	3.3948275862068966	9.323263206552939	DUSP5;RASGRF2;FN1
ABC transporters in lipid homeostasis Homo sapiens R-HSA-1369062	1/17	0.06429589121525492	0.2015789845776421	0	0	16.157467532467532	44.340284579943855	ABCA12
Synthesis, secretion, and deacylation of Ghrelin Homo sapiens R-HSA-422085	1/17	0.06429589121525492	0.2015789845776421	0	0	16.157467532467532	44.340284579943855	PLA2G7
Ras activation uopn Ca2+ infux through NMDA receptor Homo sapiens R-HSA-442982	1/17	0.06429589121525492	0.2015789845776421	0	0	16.157467532467532	44.340284579943855	RASGRF2
FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700	3/236	0.06481429658835478	0.2015789845776421	0	0	3.3800858369098714	9.248689138198888	DUSP5;RASGRF2;FN1
FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712	3/236	0.06481429658835478	0.2015789845776421	0	0	3.3800858369098714	9.248689138198888	DUSP5;RASGRF2;FN1
FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706	3/236	0.06481429658835478	0.2015789845776421	0	0	3.3800858369098714	9.248689138198888	DUSP5;RASGRF2;FN1
FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693	3/236	0.06481429658835478	0.2015789845776421	0	0	3.3800858369098714	9.248689138198888	DUSP5;RASGRF2;FN1
ARMS-mediated activation Homo sapiens R-HSA-170984	3/239	0.06678380307693042	0.2015789845776421	0	0	3.3366101694915256	9.029850406810704	DUSP5;RASGRF2;FN1
Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706	3/239	0.06678380307693042	0.2015789845776421	0	0	3.3366101694915256	9.029850406810704	DUSP5;RASGRF2;FN1
Frs2-mediated activation Homo sapiens R-HSA-170968	3/240	0.06744640083590492	0.2015789845776421	0	0	3.322362869198312	8.958492525943758	DUSP5;RASGRF2;FN1
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon Homo sapiens R-HSA-936964	1/18	0.06794823417091082	0.2015789845776421	0	0	15.206264323911382	40.88978353793229	IRF7
MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996	3/241	0.06811203060046946	0.2015789845776421	0	0	3.308235294117647	8.887909640953145	DUSP5;RASGRF2;FN1
Prolonged ERK activation events Homo sapiens R-HSA-169893	3/242	0.06878068279389908	0.2015789845776421	0	0	3.294225941422594	8.818090557705712	DUSP5;RASGRF2;FN1
Signaling by Leptin Homo sapiens R-HSA-2586552	3/243	0.06945234780099582	0.2015789845776421	0	0	3.2803333333333335	8.749024285627307	DUSP5;RASGRF2;FN1
Interleukin receptor SHC signaling Homo sapiens R-HSA-912526	3/245	0.07080467738873096	0.2015789845776421	0	0	3.252892561983471	8.613107213889684	DUSP5;RASGRF2;FN1
Signalling to RAS Homo sapiens R-HSA-167044	3/246	0.0714853224124765	0.2015789845776421	0	0	3.239341563786008	8.546235417422942	DUSP5;RASGRF2;FN1
Scavenging by Class A Receptors Homo sapiens R-HSA-3000480	1/19	0.07158650318891448	0.2015789845776421	0	0	14.36075036075036	37.867126289308175	FTH1
VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921	3/248	0.07285552358207156	0.2015789845776421	0	0	3.2125714285714286	8.414614222120594	DUSP5;RASGRF2;FN1
IL-6-type cytokine receptor ligand interactions Homo sapiens R-HSA-6788467	1/20	0.07521075177068094	0.2015789845776421	0	0	13.604237867395762	35.20043603994484	LIF
Interleukin-2 signaling Homo sapiens R-HSA-451927	3/252	0.0756312905511046	0.2015789845776421	0	0	3.1603212851405624	8.159586706732805	DUSP5;RASGRF2;FN1
Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002	3/253	0.07633254099353773	0.2015789845776421	0	0	3.14752	8.0974860373222	SERPINA3;SERPINE1;FN1
Signalling to ERKs Homo sapiens R-HSA-187687	3/253	0.07633254099353773	0.2015789845776421	0	0	3.14752	8.0974860373222	DUSP5;RASGRF2;FN1
Adaptive Immune System Homo sapiens R-HSA-1280218	6/762	0.07679967549123766	0.2015789845776421	0	0	2.1126543209876543	5.422243223929253	C3;HLA-B;HLA-DRA;HLA-A;HLA-F;HLA-G
Signal transduction by L1 Homo sapiens R-HSA-445144	1/21	0.07882103324040048	0.2015789845776421	0	0	12.923376623376623	32.832812714131684	L1CAM
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters Homo sapiens R-HSA-164938	1/21	0.07882103324040048	0.2015789845776421	0	0	12.923376623376623	32.832812714131684	HLA-A
Translocation of ZAP-70 to Immunological synapse Homo sapiens R-HSA-202430	1/21	0.07882103324040048	0.2015789845776421	0	0	12.923376623376623	32.832812714131684	HLA-DRA
RIP-mediated NFkB activation via ZBP1 Homo sapiens R-HSA-1810476	1/21	0.07882103324040048	0.2015789845776421	0	0	12.923376623376623	32.832812714131684	ZBP1
Interleukin-3, 5 and GM-CSF signaling Homo sapiens R-HSA-512988	3/261	0.08204618337458963	0.2015789845776421	0	0	3.0486821705426355	7.623147387101392	DUSP5;RASGRF2;FN1
NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	3/266	0.08570917804931497	0.2015789845776421	0	0	2.989961977186312	7.345724724151839	DUSP5;RASGRF2;FN1
RAF-independent MAPK1/3 activation Homo sapiens R-HSA-112409	1/23	0.08599990704252439	0.2015789845776421	0	0	11.747343565525384	28.821039177236628	DUSP5
Laminin interactions Homo sapiens R-HSA-3000157	1/23	0.08599990704252439	0.2015789845776421	0	0	11.747343565525384	28.821039177236628	LAMC2
Signaling by BMP Homo sapiens R-HSA-201451	1/23	0.08599990704252439	0.2015789845776421	0	0	11.747343565525384	28.821039177236628	NOG
GPCR downstream signaling Homo sapiens R-HSA-388396	7/983	0.088437418342738	0.2015789845776421	0	0	1.913847841145232	4.641961603877596	C3;CXCL10;CXCL9;CXCL8;ADORA2A;CCL20;RASGRF2
Sema4D induced cell migration and growth-cone collapse Homo sapiens R-HSA-416572	1/24	0.08956860503924313	0.2015789845776421	0	0	11.236024844720497	27.109723557490458	RND1
Phosphorylation of CD3 and TCR zeta chains Homo sapiens R-HSA-202427	1/24	0.08956860503924313	0.2015789845776421	0	0	11.236024844720497	27.109723557490458	HLA-DRA
Pyrimidine metabolism Homo sapiens R-HSA-73848	1/24	0.08956860503924313	0.2015789845776421	0	0	11.236024844720497	27.109723557490458	TYMP
Cell-Cell communication Homo sapiens R-HSA-1500931	2/131	0.09273418368153259	0.2015789845776421	0	0	4.037739698082415	9.601818159344294	CDH2;LAMC2
Basigin interactions Homo sapiens R-HSA-210991	1/25	0.09312354716675378	0.2015789845776421	0	0	10.767316017316018	25.55975843572736	L1CAM
Post-translational modification: synthesis of GPI-anchored proteins Homo sapiens R-HSA-163125	1/25	0.09312354716675378	0.2015789845776421	0	0	10.767316017316018	25.55975843572736	PLAUR
ATF4 activates genes Homo sapiens R-HSA-380994	1/25	0.09312354716675378	0.2015789845776421	0	0	10.767316017316018	25.55975843572736	CXCL8
Regulation of Complement cascade Homo sapiens R-HSA-977606	1/26	0.09666478576870684	0.2015789845776421	0	0	10.336103896103896	24.150369828536576	C3
Recycling pathway of L1 Homo sapiens R-HSA-437239	1/26	0.09666478576870684	0.2015789845776421	0	0	10.336103896103896	24.150369828536576	L1CAM
PD-1 signaling Homo sapiens R-HSA-389948	1/26	0.09666478576870684	0.2015789845776421	0	0	10.336103896103896	24.150369828536576	HLA-DRA
ZBP1(DAI) mediated induction of type I IFNs Homo sapiens R-HSA-1606322	1/26	0.09666478576870684	0.2015789845776421	0	0	10.336103896103896	24.150369828536576	ZBP1
Extracellular matrix organization Homo sapiens R-HSA-1474244	3/283	0.09867225043288912	0.2015789845776421	0	0	2.806	6.498559972702481	SERPINE1;FN1;LAMC2
Signaling by Hedgehog Homo sapiens R-HSA-5358351	2/136	0.09876464658091189	0.2015789845776421	0	0	3.8860958366064415	8.996372354236989	NOTUM;GLI1
Signalling by NGF Homo sapiens R-HSA-166520	4/450	0.09898129580869458	0.2015789845776421	0	0	2.3604411586474368	5.459285854371674	DUSP5;ADORA2A;RASGRF2;FN1
MAPK family signaling cascades Homo sapiens R-HSA-5683057	3/284	0.09945850765181168	0.2015789845776421	0	0	2.7958718861209966	6.452913497238969	DUSP5;RASGRF2;FN1
IRS-mediated signalling Homo sapiens R-HSA-112399	3/284	0.09945850765181168	0.2015789845776421	0	0	2.7958718861209966	6.452913497238969	DUSP5;RASGRF2;FN1
Integrin alphaIIb beta3 signaling Homo sapiens R-HSA-354192	1/27	0.1001923729898059	0.2015789845776421	0	0	9.938061938061939	22.864133490479528	FN1
Sema4D in semaphorin signaling Homo sapiens R-HSA-400685	1/27	0.1001923729898059	0.2015789845776421	0	0	9.938061938061939	22.864133490479528	RND1
Interleukin-6 family signaling Homo sapiens R-HSA-6783589	1/27	0.1001923729898059	0.2015789845776421	0	0	9.938061938061939	22.864133490479528	LIF
CREB phosphorylation through the activation of Ras Homo sapiens R-HSA-442742	1/27	0.1001923729898059	0.2015789845776421	0	0	9.938061938061939	22.864133490479528	RASGRF2
Insulin receptor signalling cascade Homo sapiens R-HSA-74751	3/287	0.101832618253561	0.2015789845776421	0	0	2.7659154929577463	6.318525977582757	DUSP5;RASGRF2;FN1
IGF1R signaling cascade Homo sapiens R-HSA-2428924	3/288	0.10262906307570434	0.2015789845776421	0	0	2.7560701754385963	6.274563399930631	DUSP5;RASGRF2;FN1
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	3/288	0.10262906307570434	0.2015789845776421	0	0	2.7560701754385963	6.274563399930631	DUSP5;RASGRF2;FN1
IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928	3/288	0.10262906307570434	0.2015789845776421	0	0	2.7560701754385963	6.274563399930631	DUSP5;RASGRF2;FN1
FCERI mediated MAPK activation Homo sapiens R-HSA-2871796	3/289	0.10342802594420261	0.2015789845776421	0	0	2.7462937062937063	6.231008968530072	DUSP5;RASGRF2;FN1
The role of Nef in HIV-1 replication and disease pathogenesis Homo sapiens R-HSA-164952	1/28	0.10370636075084565	0.2015789845776421	0	0	9.56950456950457	21.68633304983503	HLA-A
PERK regulates gene expression Homo sapiens R-HSA-381042	1/28	0.10370636075084565	0.2015789845776421	0	0	9.56950456950457	21.68633304983503	CXCL8
Factors involved in megakaryocyte development and platelet production Homo sapiens R-HSA-983231	2/141	0.10490304408240171	0.2015789845776421	0	0	3.74536160545248	8.444737019002442	IRF7;KIF12
Surfactant metabolism Homo sapiens R-HSA-5683826	1/29	0.10720680078661116	0.2015789845776421	0	0	9.227272727272727	20.60445932788025	ADORA2A
Myogenesis Homo sapiens R-HSA-525793	1/29	0.10720680078661116	0.2015789845776421	0	0	9.227272727272727	20.60445932788025	CDH2
CDO in myogenesis Homo sapiens R-HSA-375170	1/29	0.10720680078661116	0.2015789845776421	0	0	9.227272727272727	20.60445932788025	CDH2
Interaction between L1 and Ankyrins Homo sapiens R-HSA-445095	1/29	0.10720680078661116	0.2015789845776421	0	0	9.227272727272727	20.60445932788025	L1CAM
Termination of translesion DNA synthesis Homo sapiens R-HSA-5656169	1/30	0.11069374465887018	0.20524465155498847	0	0	8.908643081056875	19.607816054535498	ISG15
Metabolism of steroid hormones Homo sapiens R-HSA-196071	1/30	0.11069374465887018	0.20524465155498847	0	0	8.908643081056875	19.607816054535498	HSD11B1
Adherens junctions interactions Homo sapiens R-HSA-418990	1/31	0.11416724371228316	0.20878530185739455	0	0	8.611255411255412	18.687206622741385	CDH2
HS-GAG biosynthesis Homo sapiens R-HSA-2022928	1/31	0.11416724371228316	0.20878530185739455	0	0	8.611255411255412	18.687206622741385	HS3ST6
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription Homo sapiens R-HSA-2173796	1/32	0.11762734911913884	0.21220609604601398	0	0	8.333054042731462	17.834683169661695	SERPINE1
TRAF6 mediated IRF7 activation Homo sapiens R-HSA-933541	1/32	0.11762734911913884	0.21220609604601398	0	0	8.333054042731462	17.834683169661695	IRF7
Signaling by Insulin receptor Homo sapiens R-HSA-74752	3/311	0.121618593284062	0.21793398930768154	0	0	2.5472727272727274	5.366760813809284	DUSP5;RASGRF2;FN1
Negative regulators of RIG-I/MDA5 signaling Homo sapiens R-HSA-936440	1/34	0.12450758270134277	0.22162349720839014	0	0	7.827233372687918	16.307169245486165	ISG15
Post NMDA receptor activation events Homo sapiens R-HSA-438064	1/35	0.12792781223486321	0.22471530175466103	0	0	7.5966386554621845	15.620885575835251	RASGRF2
Generation of second messenger molecules Homo sapiens R-HSA-202433	1/35	0.12792781223486321	0.22471530175466103	0	0	7.5966386554621845	15.620885575835251	HLA-DRA
Signaling by SCF-KIT Homo sapiens R-HSA-1433557	3/325	0.13376847830747077	0.22619428207232722	0	0	2.4347826086956523	4.897917645304778	DUSP5;RASGRF2;FN1
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template Homo sapiens R-HSA-110313	1/37	0.1347287487922272	0.22619428207232722	0	0	7.173881673881674	14.379986917991172	ISG15
Platelet Aggregation (Plug Formation) Homo sapiens R-HSA-76009	1/37	0.1347287487922272	0.22619428207232722	0	0	7.173881673881674	14.379986917991172	FN1
Steroid hormones Homo sapiens R-HSA-209943	1/37	0.1347287487922272	0.22619428207232722	0	0	7.173881673881674	14.379986917991172	HSD11B1
Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696	3/329	0.1373161226062435	0.22619428207232722	0	0	2.4044171779141106	4.773897084989723	DUSP5;RASGRF2;FN1
