Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Extracellular matrix organization Homo sapiens R-HSA-1474244	6/283	0.01676563548093102	0.42263569642033927	0	0	3.073143933448438	12.564315396269334	MFAP4;COL5A3;ITGA10;COL22A1;COL11A2;BGN
PIWI-interacting RNA (piRNA) biogenesis Homo sapiens R-HSA-5601884	2/29	0.018405608793970886	0.42263569642033927	0	0	10.34376630151278	41.32437904505058	MAEL;FKBP6
Class B/2 (Secretin family receptors) Homo sapiens R-HSA-373080	3/84	0.022798298112562947	0.42263569642033927	0	0	5.19437877593906	19.64030658973557	WNT3A;GCGR;ADM2
Collagen formation Homo sapiens R-HSA-1474290	3/85	0.0235107913493633	0.42263569642033927	0	0	5.130773222625844	19.241917046322662	COL22A1;COL5A3;COL11A2
Developmental Biology Homo sapiens R-HSA-1266738	11/786	0.026852265226065528	0.42263569642033927	0	0	2.036293960708222	7.366100149655112	SEMA5A;HIST2H2AA3;FABP4;CDH2;VWF;ITGA10;LGI3;ONECUT1;UNC5C;CD36;L1CAM
Phase 1 - Functionalization of compounds Homo sapiens R-HSA-211945	3/92	0.028833929074689756	0.42263569642033927	0	0	4.72555582118097	16.757777830933524	CYP2D6;CYP4B1;PTGS1
Toxicity of botulinum toxin type D (BoNT/D) Homo sapiens R-HSA-5250955	1/5	0.03548861536845943	0.42263569642033927	0	0	34.70629370629371	115.86846528512848	SV2B
Toxicity of botulinum toxin type F (BoNT/F) Homo sapiens R-HSA-5250981	1/5	0.03548861536845943	0.42263569642033927	0	0	34.70629370629371	115.86846528512848	SV2B
Na+-dependent glucose transporters Homo sapiens R-HSA-428808	1/5	0.03548861536845943	0.42263569642033927	0	0	34.70629370629371	115.86846528512848	SLC5A9
Scavenging by Class B Receptors Homo sapiens R-HSA-3000471	1/5	0.03548861536845943	0.42263569642033927	0	0	34.70629370629371	115.86846528512848	CD36
Gene Silencing by RNA Homo sapiens R-HSA-211000	3/101	0.036535521308830456	0.42263569642033927	0	0	4.289622231871472	14.196377396429982	HIST2H2AA3;MAEL;FKBP6
Activation of C3 and C5 Homo sapiens R-HSA-174577	1/6	0.042434814389666786	0.42263569642033927	0	0	27.763636363636362	87.72715392092086	CFB
O-linked glycosylation Homo sapiens R-HSA-5173105	3/110	0.04518517595342608	0.42263569642033927	0	0	3.927023265062637	12.161936904408119	SEMA5A;MUC13;MUC21
Hemostasis Homo sapiens R-HSA-109582	8/552	0.04653854536435636	0.42263569642033927	0	0	2.088235294117647	6.405608258264073	VWF;ITGA10;P2RY1;GATA3;CD36;L1CAM;MERTK;SLC8A2
Inositol transporters Homo sapiens R-HSA-429593	1/7	0.04933133513066033	0.42263569642033927	0	0	23.135198135198134	69.6183410331835	SLC5A9
Defective CHST3 causes SEDCJD Homo sapiens R-HSA-3595172	1/7	0.04933133513066033	0.42263569642033927	0	0	23.135198135198134	69.6183410331835	BGN
Defective CHSY1 causes TPBS Homo sapiens R-HSA-3595177	1/7	0.04933133513066033	0.42263569642033927	0	0	23.135198135198134	69.6183410331835	BGN
Defective CHST14 causes EDS, musculocontractural type Homo sapiens R-HSA-3595174	1/7	0.04933133513066033	0.42263569642033927	0	0	23.135198135198134	69.6183410331835	BGN
Interleukin-1 processing Homo sapiens R-HSA-448706	1/7	0.04933133513066033	0.42263569642033927	0	0	23.135198135198134	69.6183410331835	IL1A
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells Homo sapiens R-HSA-210744	1/7	0.04933133513066033	0.42263569642033927	0	0	23.135198135198134	69.6183410331835	ONECUT1
Arachidonic acid metabolism Homo sapiens R-HSA-2142753	2/53	0.05588617456707959	0.42263569642033927	0	0	5.469483568075117	15.776387632243749	CYP4B1;PTGS1
Biological oxidations Homo sapiens R-HSA-211859	4/199	0.05591410612519496	0.42263569642033927	0	0	2.8807326007326006	8.307855900161131	GSTM1;CYP2D6;CYP4B1;PTGS1
Metabolism Homo sapiens R-HSA-1430728	20/1908	0.05603395413296947	0.42263569642033927	0	0	1.5349917987971569	4.423535448756971	ARG2;PLA2G4F;GSTM1;MOGAT2;GCGR;BGN;CYP4B1;PIK3C2G;AQP1;PTGS1;CHIT1;CH25H;SLC5A9;FABP4;TH;CYP2D6;PDK4;CA7;CD36;XDH
RNF mutants show enhanced WNT signaling and proliferation Homo sapiens R-HSA-5340588	1/8	0.05617852998582404	0.42263569642033927	0	0	19.829170829170828	57.0925576041236	WNT3A
Erythrocytes take up oxygen and release carbon dioxide Homo sapiens R-HSA-1247673	1/8	0.05617852998582404	0.42263569642033927	0	0	19.829170829170828	57.0925576041236	AQP1
Cross-presentation of particulate exogenous antigens (phagosomes) Homo sapiens R-HSA-1236973	1/8	0.05617852998582404	0.42263569642033927	0	0	19.829170829170828	57.0925576041236	CD36
Hydrolysis of LPC Homo sapiens R-HSA-1483115	1/8	0.05617852998582404	0.42263569642033927	0	0	19.829170829170828	57.0925576041236	PLA2G4F
Regulation of gene expression in early pancreatic precursor cells Homo sapiens R-HSA-210747	1/8	0.05617852998582404	0.42263569642033927	0	0	19.829170829170828	57.0925576041236	ONECUT1
Assembly of collagen fibrils and other multimeric structures Homo sapiens R-HSA-2022090	2/54	0.05776895201515079	0.42263569642033927	0	0	5.3640303358613215	15.294480133569229	COL5A3;COL11A2
CHL1 interactions Homo sapiens R-HSA-447041	1/9	0.06297674899709044	0.42263569642033927	0	0	17.34965034965035	47.97160424211999	ITGA10
MAPK1 (ERK2) activation Homo sapiens R-HSA-112411	1/9	0.06297674899709044	0.42263569642033927	0	0	17.34965034965035	47.97160424211999	IL6R
Highly calcium permeable nicotinic acetylcholine receptors Homo sapiens R-HSA-629597	1/9	0.06297674899709044	0.42263569642033927	0	0	17.34965034965035	47.97160424211999	CHRNA1
Meiotic synapsis Homo sapiens R-HSA-1221632	2/57	0.06354686346484079	0.42263569642033927	0	0	5.0706786171574905	13.974676878151012	HIST2H2AA3;FKBP6
Neurotoxicity of clostridium toxins Homo sapiens R-HSA-168799	1/10	0.06972633982778743	0.42263569642033927	0	0	15.421134421134422	41.069212505400955	SV2B
Netrin mediated repulsion signals Homo sapiens R-HSA-418886	1/10	0.06972633982778743	0.42263569642033927	0	0	15.421134421134422	41.069212505400955	UNC5C
GP1b-IX-V activation signalling Homo sapiens R-HSA-430116	1/10	0.06972633982778743	0.42263569642033927	0	0	15.421134421134422	41.069212505400955	VWF
MAPK3 (ERK1) activation Homo sapiens R-HSA-110056	1/10	0.06972633982778743	0.42263569642033927	0	0	15.421134421134422	41.069212505400955	IL6R
Purine catabolism Homo sapiens R-HSA-74259	1/10	0.06972633982778743	0.42263569642033927	0	0	15.421134421134422	41.069212505400955	XDH
Calcitonin-like ligand receptors Homo sapiens R-HSA-419812	1/10	0.06972633982778743	0.42263569642033927	0	0	15.421134421134422	41.069212505400955	ADM2
Urea cycle Homo sapiens R-HSA-70635	1/10	0.06972633982778743	0.42263569642033927	0	0	15.421134421134422	41.069212505400955	ARG2
Cell-cell junction organization Homo sapiens R-HSA-421270	2/61	0.07153818620470248	0.42263569642033927	0	0	4.725948913821915	12.464803205919496	CLDN22;CDH2
Cytochrome P450 - arranged by substrate type Homo sapiens R-HSA-211897	2/62	0.07358475133075253	0.42263569642033927	0	0	4.646948356807512	12.1253634725353	CYP2D6;CYP4B1
Interleukin-6 signaling Homo sapiens R-HSA-1059683	1/11	0.07642764774151524	0.42263569642033927	0	0	13.878321678321678	35.68686578929854	IL6R
Dermatan sulfate biosynthesis Homo sapiens R-HSA-2022923	1/11	0.07642764774151524	0.42263569642033927	0	0	13.878321678321678	35.68686578929854	BGN
Sodium/Calcium exchangers Homo sapiens R-HSA-425561	1/11	0.07642764774151524	0.42263569642033927	0	0	13.878321678321678	35.68686578929854	SLC8A2
DSCAM interactions Homo sapiens R-HSA-376172	1/11	0.07642764774151524	0.42263569642033927	0	0	13.878321678321678	35.68686578929854	DSCAM
CYP2E1 reactions Homo sapiens R-HSA-211999	1/11	0.07642764774151524	0.42263569642033927	0	0	13.878321678321678	35.68686578929854	CYP2D6
MyD88 deficiency (TLR2/4) Homo sapiens R-HSA-5602498	1/11	0.07642764774151524	0.42263569642033927	0	0	13.878321678321678	35.68686578929854	CD36
IRAK4 deficiency (TLR2/4) Homo sapiens R-HSA-5603041	1/11	0.07642764774151524	0.42263569642033927	0	0	13.878321678321678	35.68686578929854	CD36
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors Homo sapiens R-HSA-629594	1/11	0.07642764774151524	0.42263569642033927	0	0	13.878321678321678	35.68686578929854	CHRNA1
O-linked glycosylation of mucins Homo sapiens R-HSA-913709	2/66	0.08195467487327844	0.42263569642033927	0	0	4.355633802816901	10.896005304198665	MUC13;MUC21
Erythrocytes take up carbon dioxide and release oxygen Homo sapiens R-HSA-1237044	1/12	0.08308101560487012	0.42263569642033927	0	0	12.616020343293071	31.387889738679515	AQP1
O2/CO2 exchange in erythrocytes Homo sapiens R-HSA-1480926	1/12	0.08308101560487012	0.42263569642033927	0	0	12.616020343293071	31.387889738679515	AQP1
Reversible hydration of carbon dioxide Homo sapiens R-HSA-1475029	1/12	0.08308101560487012	0.42263569642033927	0	0	12.616020343293071	31.387889738679515	CA7
Passive transport by Aquaporins Homo sapiens R-HSA-432047	1/12	0.08308101560487012	0.42263569642033927	0	0	12.616020343293071	31.387889738679515	AQP1
Reduction of cytosolic Ca++ levels Homo sapiens R-HSA-418359	1/12	0.08308101560487012	0.42263569642033927	0	0	12.616020343293071	31.387889738679515	SLC8A2
P2Y receptors Homo sapiens R-HSA-417957	1/12	0.08308101560487012	0.42263569642033927	0	0	12.616020343293071	31.387889738679515	P2RY1
Eicosanoids Homo sapiens R-HSA-211979	1/12	0.08308101560487012	0.42263569642033927	0	0	12.616020343293071	31.387889738679515	CYP4B1
Presynaptic nicotinic acetylcholine receptors Homo sapiens R-HSA-622323	1/12	0.08308101560487012	0.42263569642033927	0	0	12.616020343293071	31.387889738679515	CHRNA1
G alpha (s) signalling events Homo sapiens R-HSA-418555	3/142	0.08314144847613232	0.42263569642033927	0	0	3.0180621460278587	7.506560154488064	VIPR1;GCGR;ADM2
DEx/H-box helicases activate type I IFN and inflammatory cytokines production Homo sapiens R-HSA-3134963	1/13	0.08968678389130744	0.4348861283152569	0	0	11.564102564102564	27.886045327020618	AGER
Advanced glycosylation endproduct receptor signaling Homo sapiens R-HSA-879415	1/13	0.08968678389130744	0.4348861283152569	0	0	11.564102564102564	27.886045327020618	AGER
LGI-ADAM interactions Homo sapiens R-HSA-5682910	1/14	0.0962452906927208	0.4348861283152569	0	0	10.674018289402905	24.9863315899439	LGI3
CS/DS degradation Homo sapiens R-HSA-2024101	1/14	0.0962452906927208	0.4348861283152569	0	0	10.674018289402905	24.9863315899439	BGN
Synthesis of Prostaglandins (PG) and Thromboxanes (TX) Homo sapiens R-HSA-2162123	1/14	0.0962452906927208	0.4348861283152569	0	0	10.674018289402905	24.9863315899439	PTGS1
Regulation of pyruvate dehydrogenase (PDH) complex Homo sapiens R-HSA-204174	1/14	0.0962452906927208	0.4348861283152569	0	0	10.674018289402905	24.9863315899439	PDK4
Activation of Nicotinic Acetylcholine Receptors Homo sapiens R-HSA-629602	1/14	0.0962452906927208	0.4348861283152569	0	0	10.674018289402905	24.9863315899439	CHRNA1
Postsynaptic nicotinic acetylcholine receptors Homo sapiens R-HSA-622327	1/14	0.0962452906927208	0.4348861283152569	0	0	10.674018289402905	24.9863315899439	CHRNA1
Acetylcholine Binding And Downstream Events Homo sapiens R-HSA-181431	1/14	0.0962452906927208	0.4348861283152569	0	0	10.674018289402905	24.9863315899439	CHRNA1
Negative regulation of TCF-dependent signaling by WNT ligand antagonists Homo sapiens R-HSA-3772470	1/15	0.10275687174219132	0.43859329435974936	0	0	9.91108891108891	22.55158813317602	WNT3A
GRB2:SOS provides linkage to MAPK signaling for Integrins Homo sapiens R-HSA-354194	1/15	0.10275687174219132	0.43859329435974936	0	0	9.91108891108891	22.55158813317602	VWF
p130Cas linkage to MAPK signaling for integrins Homo sapiens R-HSA-372708	1/15	0.10275687174219132	0.43859329435974936	0	0	9.91108891108891	22.55158813317602	VWF
Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	8/659	0.10379890308798376	0.43859329435974936	0	0	1.7353392970091261	3.9310638940885885	CH25H;PLA2G4F;FABP4;MOGAT2;CYP4B1;PIK3C2G;CD36;PTGS1
Senescence-Associated Secretory Phenotype (SASP) Homo sapiens R-HSA-2559582	2/77	0.1063311600465306	0.43859329435974936	0	0	3.7147417840375585	8.325467783717322	HIST2H2AA3;IL1A
Metabolism of Angiotensinogen to Angiotensins Homo sapiens R-HSA-2022377	1/16	0.10922186039672545	0.43859329435974936	0	0	9.24988344988345	20.482701866982715	ANPEP
Nucleotide-like (purinergic) receptors Homo sapiens R-HSA-418038	1/16	0.10922186039672545	0.43859329435974936	0	0	9.24988344988345	20.482701866982715	P2RY1
Acyl chain remodelling of PI Homo sapiens R-HSA-1482922	1/16	0.10922186039672545	0.43859329435974936	0	0	9.24988344988345	20.482701866982715	PLA2G4F
Transcriptional regulation of white adipocyte differentiation Homo sapiens R-HSA-381340	2/79	0.11095264971260574	0.43859329435974936	0	0	3.6178891531004207	7.9544783099783825	FABP4;CD36
ABC transporters in lipid homeostasis Homo sapiens R-HSA-1369062	1/17	0.11564058767870697	0.43859329435974936	0	0	8.671328671328672	18.706382287067274	ABCA12
TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway Homo sapiens R-HSA-5676594	1/17	0.11564058767870697	0.43859329435974936	0	0	8.671328671328672	18.706382287067274	LTB
Acyl chain remodelling of PG Homo sapiens R-HSA-1482925	1/17	0.11564058767870697	0.43859329435974936	0	0	8.671328671328672	18.706382287067274	PLA2G4F
Acyl chain remodelling of PS Homo sapiens R-HSA-1482801	1/17	0.11564058767870697	0.43859329435974936	0	0	8.671328671328672	18.706382287067274	PLA2G4F
Synthesis of PIPs at the Golgi membrane Homo sapiens R-HSA-1660514	1/18	0.12201338230456223	0.43859329435974936	0	0	8.160839160839162	17.167341601168975	PIK3C2G
Amine-derived hormones Homo sapiens R-HSA-209776	1/18	0.12201338230456223	0.43859329435974936	0	0	8.160839160839162	17.167341601168975	TH
Meiosis Homo sapiens R-HSA-1500620	2/85	0.12511905245069815	0.43859329435974936	0	0	3.3553368403190227	6.974032644350725	HIST2H2AA3;FKBP6
Cell junction organization Homo sapiens R-HSA-446728	2/86	0.12752104844925152	0.43859329435974936	0	0	3.3152246814218644	6.827618512179875	CLDN22;CDH2
Other semaphorin interactions Homo sapiens R-HSA-416700	1/19	0.12834057064036772	0.43859329435974936	0	0	7.707070707070707	15.823139012008209	SEMA5A
Defective B3GALT6 causes EDSP2 and SEMDJL1 Homo sapiens R-HSA-4420332	1/19	0.12834057064036772	0.43859329435974936	0	0	7.707070707070707	15.823139012008209	BGN
Defective B4GALT7 causes EDS, progeroid type Homo sapiens R-HSA-3560783	1/19	0.12834057064036772	0.43859329435974936	0	0	7.707070707070707	15.823139012008209	BGN
Defective B3GAT3 causes JDSSDHD Homo sapiens R-HSA-3560801	1/19	0.12834057064036772	0.43859329435974936	0	0	7.707070707070707	15.823139012008209	BGN
SLC-mediated transmembrane transport Homo sapiens R-HSA-425407	4/268	0.12845731339125555	0.43859329435974936	0	0	2.12034632034632	4.351286981530383	SLC5A9;SLC1A3;RHCG;SLC8A2
Chondroitin sulfate biosynthesis Homo sapiens R-HSA-2022870	1/20	0.1346224767664678	0.43859329435974936	0	0	7.301067353698933	14.640690814421307	BGN
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis Homo sapiens R-HSA-163560	1/20	0.1346224767664678	0.43859329435974936	0	0	7.301067353698933	14.640690814421307	FABP4
Xenobiotics Homo sapiens R-HSA-211981	1/20	0.1346224767664678	0.43859329435974936	0	0	7.301067353698933	14.640690814421307	CYP2D6
Regulation of FZD by ubiquitination Homo sapiens R-HSA-4641263	1/21	0.14085942250239014	0.43859329435974936	0	0	6.9356643356643355	13.593852781664756	WNT3A
Signal transduction by L1 Homo sapiens R-HSA-445144	1/21	0.14085942250239014	0.43859329435974936	0	0	6.9356643356643355	13.593852781664756	L1CAM
Synthesis of Leukotrienes (LT) and Eoxins (EX) Homo sapiens R-HSA-2142691	1/21	0.14085942250239014	0.43859329435974936	0	0	6.9356643356643355	13.593852781664756	CYP4B1
RIP-mediated NFkB activation via ZBP1 Homo sapiens R-HSA-1810476	1/21	0.14085942250239014	0.43859329435974936	0	0	6.9356643356643355	13.593852781664756	AGER
MyD88:Mal cascade initiated on plasma membrane Homo sapiens R-HSA-166058	2/92	0.14215290144630896	0.43859329435974936	0	0	3.0932707355242566	6.03451349353303	CD36;AGER
Toll Like Receptor TLR1:TLR2 Cascade Homo sapiens R-HSA-168179	2/92	0.14215290144630896	0.43859329435974936	0	0	3.0932707355242566	6.03451349353303	CD36;AGER
Toll Like Receptor TLR6:TLR2 Cascade Homo sapiens R-HSA-168188	2/92	0.14215290144630896	0.43859329435974936	0	0	3.0932707355242566	6.03451349353303	CD36;AGER
Toll Like Receptor 2 (TLR2) Cascade Homo sapiens R-HSA-181438	2/92	0.14215290144630896	0.43859329435974936	0	0	3.0932707355242566	6.03451349353303	CD36;AGER
Post-chaperonin tubulin folding pathway Homo sapiens R-HSA-389977	1/22	0.14705172735166475	0.43859329435974936	0	0	6.605061605061605	12.661710673988173	TUBB3
Intrinsic Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140837	1/22	0.14705172735166475	0.43859329435974936	0	0	6.605061605061605	12.661710673988173	VWF
L1CAM interactions Homo sapiens R-HSA-373760	2/96	0.15209722195114508	0.43859329435974936	0	0	2.9610428528618518	5.576340557102456	ITGA10;L1CAM
RAF-independent MAPK1/3 activation Homo sapiens R-HSA-112409	1/23	0.15319970861687385	0.43859329435974936	0	0	6.304513668150032	11.827349118815892	IL6R
Acyl chain remodelling of PE Homo sapiens R-HSA-1482839	1/23	0.15319970861687385	0.43859329435974936	0	0	6.304513668150032	11.827349118815892	PLA2G4F
Signaling by Interleukins Homo sapiens R-HSA-449147	5/392	0.153300614639557	0.43859329435974936	0	0	1.8096220697860317	3.3936828624154294	IL1A;IL33;VWF;IL16;IL6R
Glutamate Neurotransmitter Release Cycle Homo sapiens R-HSA-210500	1/24	0.15930368135572992	0.43859329435974936	0	0	6.030100334448161	11.076950313772782	SLC1A3
Diseases associated with the TLR signaling cascade Homo sapiens R-HSA-5602358	1/24	0.15930368135572992	0.43859329435974936	0	0	6.030100334448161	11.076950313772782	CD36
Diseases of Immune System Homo sapiens R-HSA-5260271	1/24	0.15930368135572992	0.43859329435974936	0	0	6.030100334448161	11.076950313772782	CD36
TRAF6 mediated NF-kB activation Homo sapiens R-HSA-933542	1/24	0.15930368135572992	0.43859329435974936	0	0	6.030100334448161	11.076950313772782	AGER
Transport of inorganic cations/anions and amino acids/oligopeptides Homo sapiens R-HSA-425393	2/99	0.15964340389281623	0.43859329435974936	0	0	2.869028604617395	5.2641300536347115	SLC1A3;SLC8A2
Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733	2/101	0.16471239556844838	0.43859329435974936	0	0	2.8107838952909376	5.06940161439499	L1CAM;MERTK
Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds Homo sapiens R-HSA-425366	2/101	0.16471239556844838	0.43859329435974936	0	0	2.8107838952909376	5.06940161439499	SLC5A9;RHCG
Basigin interactions Homo sapiens R-HSA-210991	1/25	0.16536395835057233	0.43859329435974936	0	0	5.778554778554779	10.399124313170919	L1CAM
Formation of tubulin folding intermediates by CCT/TriC Homo sapiens R-HSA-389960	1/25	0.16536395835057233	0.43859329435974936	0	0	5.778554778554779	10.399124313170919	TUBB3
ADP signalling through P2Y purinoceptor 1 Homo sapiens R-HSA-418592	1/25	0.16536395835057233	0.43859329435974936	0	0	5.778554778554779	10.399124313170919	P2RY1
Acyl chain remodelling of PC Homo sapiens R-HSA-1482788	1/25	0.16536395835057233	0.43859329435974936	0	0	5.778554778554779	10.399124313170919	PLA2G4F
Muscle contraction Homo sapiens R-HSA-397014	3/196	0.167978106643714	0.43859329435974936	0	0	2.167677213096682	3.8669662579106836	TNNT2;LMOD1;SLC8A2
WNT ligand biogenesis and trafficking Homo sapiens R-HSA-3238698	1/26	0.17138085025327107	0.43859329435974936	0	0	5.547132867132867	9.784404634118642	WNT3A
Regulation of Complement cascade Homo sapiens R-HSA-977606	1/26	0.17138085025327107	0.43859329435974936	0	0	5.547132867132867	9.784404634118642	CFB
Diseases associated with glycosaminoglycan metabolism Homo sapiens R-HSA-3560782	1/26	0.17138085025327107	0.43859329435974936	0	0	5.547132867132867	9.784404634118642	BGN
A tetrasaccharide linker sequence is required for GAG synthesis Homo sapiens R-HSA-1971475	1/26	0.17138085025327107	0.43859329435974936	0	0	5.547132867132867	9.784404634118642	BGN
Recycling pathway of L1 Homo sapiens R-HSA-437239	1/26	0.17138085025327107	0.43859329435974936	0	0	5.547132867132867	9.784404634118642	L1CAM
Attenuation phase Homo sapiens R-HSA-3371568	1/26	0.17138085025327107	0.43859329435974936	0	0	5.547132867132867	9.784404634118642	HSPA1L
ZBP1(DAI) mediated induction of type I IFNs Homo sapiens R-HSA-1606322	1/26	0.17138085025327107	0.43859329435974936	0	0	5.547132867132867	9.784404634118642	AGER
TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989	1/26	0.17138085025327107	0.43859329435974936	0	0	5.547132867132867	9.784404634118642	AGER
Platelet degranulation Homo sapiens R-HSA-114608	2/105	0.17493360588127863	0.43859329435974936	0	0	2.701080268015862	4.708924968349199	VWF;CD36
Uptake and actions of bacterial toxins Homo sapiens R-HSA-5339562	1/27	0.17735466547880577	0.43859329435974936	0	0	5.3335126412049485	9.22486368618758	SV2B
Integrin alphaIIb beta3 signaling Homo sapiens R-HSA-354192	1/27	0.17735466547880577	0.43859329435974936	0	0	5.3335126412049485	9.22486368618758	VWF
Interleukin-6 family signaling Homo sapiens R-HSA-6783589	1/27	0.17735466547880577	0.43859329435974936	0	0	5.3335126412049485	9.22486368618758	IL6R
Prefoldin mediated transfer of substrate  to CCT/TriC Homo sapiens R-HSA-389957	1/27	0.17735466547880577	0.43859329435974936	0	0	5.3335126412049485	9.22486368618758	TUBB3
Platelet calcium homeostasis Homo sapiens R-HSA-418360	1/27	0.17735466547880577	0.43859329435974936	0	0	5.3335126412049485	9.22486368618758	SLC8A2
Synthesis of bile acids and bile salts Homo sapiens R-HSA-192105	1/27	0.17735466547880577	0.43859329435974936	0	0	5.3335126412049485	9.22486368618758	CH25H
Pyruvate metabolism Homo sapiens R-HSA-70268	1/27	0.17735466547880577	0.43859329435974936	0	0	5.3335126412049485	9.22486368618758	PDK4
Response to elevated platelet cytosolic Ca2+ Homo sapiens R-HSA-76005	2/110	0.18784761885843795	0.4489155799151434	0	0	2.575378195096505	4.306352159883745	VWF;CD36
Myogenesis Homo sapiens R-HSA-525793	1/29	0.18917428872059963	0.4489155799151434	0	0	4.952047952047952	8.245588322597563	CDH2
CDO in myogenesis Homo sapiens R-HSA-375170	1/29	0.18917428872059963	0.4489155799151434	0	0	4.952047952047952	8.245588322597563	CDH2
Interaction between L1 and Ankyrins Homo sapiens R-HSA-445095	1/29	0.18917428872059963	0.4489155799151434	0	0	4.952047952047952	8.245588322597563	L1CAM
HSF1 activation Homo sapiens R-HSA-3371511	1/29	0.18917428872059963	0.4489155799151434	0	0	4.952047952047952	8.245588322597563	HSPA1L
Activated TLR4 signalling Homo sapiens R-HSA-166054	2/112	0.19305046597879033	0.4489155799151434	0	0	2.5282970550576183	4.1585522054865	CD36;AGER
Tight junction interactions Homo sapiens R-HSA-420029	1/30	0.1950207027500213	0.4489155799151434	0	0	4.781046539667229	7.8153356133463845	CLDN22
Amine compound SLC transporters Homo sapiens R-HSA-425428	1/30	0.1950207027500213	0.4489155799151434	0	0	4.781046539667229	7.8153356133463845	RHCG
Glucagon-type ligand receptors Homo sapiens R-HSA-420092	1/30	0.1950207027500213	0.4489155799151434	0	0	4.781046539667229	7.8153356133463845	GCGR
Molecules associated with elastic fibres Homo sapiens R-HSA-2129379	1/30	0.1950207027500213	0.4489155799151434	0	0	4.781046539667229	7.8153356133463845	MFAP4
RNA Polymerase I Promoter Opening Homo sapiens R-HSA-73728	1/30	0.1950207027500213	0.4489155799151434	0	0	4.781046539667229	7.8153356133463845	HIST2H2AA3
Adherens junctions interactions Homo sapiens R-HSA-418990	1/31	0.2008252521700935	0.45371631045835936	0	0	4.621445221445222	7.418899095679858	CDH2
Disassembly of the destruction complex and recruitment of AXIN to the membrane Homo sapiens R-HSA-4641262	1/31	0.2008252521700935	0.45371631045835936	0	0	4.621445221445222	7.418899095679858	WNT3A
Packaging Of Telomere Ends Homo sapiens R-HSA-171306	1/31	0.2008252521700935	0.45371631045835936	0	0	4.621445221445222	7.418899095679858	HIST2H2AA3
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958	1/32	0.20658823471161156	0.4554897223159628	0	0	4.472140762463343	7.0526897314723325	TUBB3
Signal amplification Homo sapiens R-HSA-392518	1/32	0.20658823471161156	0.4554897223159628	0	0	4.472140762463343	7.0526897314723325	P2RY1
Regulation of beta-cell development Homo sapiens R-HSA-186712	1/32	0.20658823471161156	0.4554897223159628	0	0	4.472140762463343	7.0526897314723325	ONECUT1
