Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
manganese ion binding (GO:0030145)	1/48	0.10905625276942482	0.23820181525953316	0	0	9.010864644635582	19.967097917958455	ARG2
chemokine receptor binding (GO:0042379)	1/50	0.11333801483691312	0.2412065443965074	0	0	8.642205818497612	18.81737166641443	CXCL8
oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	1/58	0.13026448091117324	0.25838389004347717	0	0	7.4262784621127285	15.136154814985696	NDUFA6
ubiquitin protein ligase activity (GO:0061630)	2/263	0.13129302438284104	0.25838389004347717	0	0	3.2801932367149758	6.659853827676369	SH3RF3;TRIM26
ubiquitin protein ligase binding (GO:0031625)	2/265	0.1329105188012694	0.25838389004347717	0	0	3.2549181682922796	6.568682549475614	DAXX;HSPA1L
nuclease activity (GO:0004518)	1/60	0.1344464128504467	0.25838389004347717	0	0	7.173818968626037	14.394910368283425	RNASE1
ubiquitin-like protein ligase activity (GO:0061659)	2/270	0.13697459231220477	0.25838389004347717	0	0	3.1933809214795588	6.348312987174794	SH3RF3;TRIM26
protein kinase activator activity (GO:0030295)	1/63	0.14068241867365208	0.25937398598029654	0	0	6.82566918325326	13.386845588592887	DAXX
ubiquitin-like protein ligase binding (GO:0044389)	2/282	0.1468405878850916	0.25937398598029654	0	0	3.054658385093168	5.860080218106493	DAXX;HSPA1L
ribonuclease activity (GO:0004540)	1/66	0.14687442579607154	0.25937398598029654	0	0	6.509656301145663	12.48667497086592	RNASE1
methylated histone binding (GO:0035064)	1/68	0.15097813695287216	0.26106636181434145	0	0	6.314703080342966	11.938705459864398	CHD5
protein tyrosine phosphatase activity (GO:0004725)	1/74	0.16317364433518702	0.2763961730575617	0	0	5.793937627513844	10.50406326706721	PTPRH
endopeptidase activity (GO:0004175)	2/315	0.1746739569324263	0.28995876850782765	0	0	2.7280177802472565	4.75993857397276	MMP8;PSMB9
metalloendopeptidase activity (GO:0004222)	1/82	0.1791678277339162	0.291586856900295	0	0	5.219595482006829	8.974741207160669	MMP8
protein kinase regulator activity (GO:0019887)	1/98	0.21026334584786519	0.3356126481802464	0	0	4.355121737223075	6.791352910221466	DAXX
serine-type endopeptidase activity (GO:0004252)	1/105	0.2235021324797859	0.3435310554781894	0	0	4.060556464811784	6.0840711244578625	MMP8
cytokine receptor binding (GO:0005126)	1/105	0.2235021324797859	0.3435310554781894	0	0	4.060556464811784	6.0840711244578625	IL23A
ubiquitin-protein transferase activity (GO:0004842)	2/392	0.2422108428821724	0.3655181810767329	0	0	2.18082497212932	3.092293530125287	SH3RF3;TRIM26
nuclear receptor binding (GO:0016922)	1/120	0.25114344211139367	0.3683329497733195	0	0	3.5460396924727338	4.899673043257775	DAXX
metallopeptidase activity (GO:0008237)	1/121	0.25295154382023144	0.3683329497733195	0	0	3.5163120567375885	4.833372529738952	MMP8
serine-type peptidase activity (GO:0008236)	1/125	0.2601413004442696	0.3722711713254203	0	0	3.40219629375429	4.581160506121979	MMP8
transition metal ion binding (GO:0046914)	2/445	0.28952573656799624	0.4072989175448083	0	0	1.914711944253607	2.3733066811276458	ARG2;MMP8
guanyl-nucleotide exchange factor activity (GO:0005085)	1/149	0.3018784034289323	0.4121436167165532	0	0	2.8470385278895916	3.409986247075275	SPATA13
purine ribonucleoside triphosphate binding (GO:0035639)	2/460	0.30290073035794873	0.4121436167165532	0	0	1.8505790772735904	2.210239398035946	HSPA1L;GNL1
cytokine activity (GO:0005125)	1/173	0.341307344829736	0.4569114454978724	0	0	2.4468085106382977	2.6302504013087735	CXCL8
GTP binding (GO:0005525)	1/189	0.3663730379163756	0.4771310087592124	0	0	2.2367587143503846	2.245936661804606	GNL1
RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	1/190	0.3679082477179469	0.4771310087592124	0	0	2.224811437577395	2.2246372320690915	IFI27
DNA-binding transcription factor binding (GO:0140297)	1/208	0.3949273050242082	0.5036609040520429	0	0	2.029499434679823	1.8855136929336844	IFI27
guanyl ribonucleotide binding (GO:0032561)	1/214	0.4036797921097899	0.5036609040520429	0	0	1.971731095794626	1.7886229535385159	GNL1
GTPase activity (GO:0003924)	1/216	0.4065696454396009	0.5036609040520429	0	0	1.9531914893617022	1.7578724091286135	GNL1
protein homodimerization activity (GO:0042803)	2/636	0.4539900094635316	0.5541348644922518	0	0	1.3247839802496229	1.0461555284748298	HSD11B1;GSTM1
nucleoside-triphosphatase activity (GO:0017111)	1/278	0.489658627195251	0.5805952293886547	0	0	1.5112527843920425	1.0791052295940595	GNL1
ATP binding (GO:0005524)	1/278	0.489658627195251	0.5805952293886547	0	0	1.5112527843920425	1.0791052295940595	HSPA1L
adenyl ribonucleotide binding (GO:0032559)	1/306	0.523340258470171	0.6117921331411857	0	0	1.3705615626089989	0.8874707331608298	HSPA1L
cadherin binding (GO:0045296)	1/322	0.5415992224960481	0.6164273840239389	0	0	1.3011864519122422	0.7979252575511407	PTPRH
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	1/333	0.5537531285043358	0.6164273840239389	0	0	1.257369905152525	0.7431512664933358	PBX2
GTPase activator activity (GO:0005096)	1/336	0.5570126964071738	0.6164273840239389	0	0	1.2459193394728485	0.7290711874298829	SPATA13
zinc ion binding (GO:0008270)	1/336	0.5570126964071738	0.6164273840239389	0	0	1.2459193394728485	0.7290711874298829	MMP8
kinase binding (GO:0019900)	1/461	0.6739422520773631	0.7360158805581729	0	0	0.901572617946346	0.35577033814220765	DAXX
protein kinase binding (GO:0019901)	1/506	0.7081424377316767	0.7618472199630217	0	0	0.8193385295976406	0.2827619382093999	DAXX
metal ion binding (GO:0046872)	1/517	0.7159528091218759	0.7618472199630217	0	0	0.8014184397163121	0.2677867774912126	TRIM26
transcription cis-regulatory region binding (GO:0000976)	1/549	0.7375284701518006	0.7748716838303727	0	0	0.7533778537039914	0.2293663304842798	PBX2
DNA binding (GO:0003677)	1/811	0.8632145789480299	0.8955851256585811	0	0	0.5028106120304702	0.0739594063566779	TRIM26
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	1/1149	0.9417725386258803	0.9532575695847325	0	0	0.34850619022907553	0.020907409107769434	PBX2
cis-regulatory region sequence-specific DNA binding (GO:0000987)	1/1149	0.9417725386258803	0.9532575695847325	0	0	0.34850619022907553	0.020907409107769434	PBX2
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	1/1359	0.966012683088247	0.966012683088247	0	0	0.29132328518158745	0.010073468428139238	PBX2
