Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
acetylcholine-gated channel complex (GO:0005892)	1/14	0.0962452906927208	0.27146107631280225	0	0	10.674018289402905	24.9863315899439	CHRNA1
axonal growth cone (GO:0044295)	1/14	0.0962452906927208	0.27146107631280225	0	0	10.674018289402905	24.9863315899439	L1CAM
platelet dense granule lumen (GO:0031089)	1/14	0.0962452906927208	0.27146107631280225	0	0	10.674018289402905	24.9863315899439	SELENOP
germ plasm (GO:0060293)	1/15	0.10275687174219132	0.275689168088806	0	0	9.91108891108891	22.55158813317602	MAEL
integral component of postsynaptic specialization membrane (GO:0099060)	1/15	0.10275687174219132	0.275689168088806	0	0	9.91108891108891	22.55158813317602	CDH2
platelet alpha granule membrane (GO:0031092)	1/17	0.11564058767870697	0.2979718552935176	0	0	8.671328671328672	18.706382287067274	CD36
plasma membrane raft (GO:0044853)	2/82	0.11798148186503839	0.2979718552935176	0	0	3.4816901408450702	7.441164264284953	CAVIN4;CD36
P granule (GO:0043186)	1/19	0.12834057064036772	0.2979718552935176	0	0	7.707070707070707	15.823139012008209	MAEL
smooth endoplasmic reticulum (GO:0005790)	1/19	0.12834057064036772	0.2979718552935176	0	0	7.707070707070707	15.823139012008209	TH
supramolecular fiber (GO:0099512)	1/19	0.12834057064036772	0.2979718552935176	0	0	7.707070707070707	15.823139012008209	MFAP4
cell-cell junction (GO:0005911)	4/271	0.1322371354656263	0.2979718552935176	0	0	2.0962011771000535	4.2409472026161605	KIRREL3;KIRREL2;CDH2;HMCN1
postsynaptic density membrane (GO:0098839)	1/20	0.1346224767664678	0.2979718552935176	0	0	7.301067353698933	14.640690814421307	SYNDIG1
platelet alpha granule (GO:0031091)	2/90	0.13723555562263526	0.2979718552935176	0	0	3.1638924455825865	6.283668984405059	VWF;CD36
specific granule membrane (GO:0035579)	2/91	0.13968944416712753	0.2979718552935176	0	0	3.1281848393733185	6.157311252199053	MCEMP1;CD36
platelet dense granule (GO:0042827)	1/21	0.14085942250239014	0.2979718552935176	0	0	6.9356643356643355	13.593852781664756	SELENOP
postsynaptic specialization membrane (GO:0099634)	1/21	0.14085942250239014	0.2979718552935176	0	0	6.9356643356643355	13.593852781664756	SYNDIG1
focal adhesion (GO:0005925)	5/387	0.1476716060039387	0.30648823887609916	0	0	1.8337790500583826	3.5075871907625804	FBLN7;CDH2;SYNPO2;IL16;L1CAM
early endosome membrane (GO:0031901)	2/97	0.15460465381661595	0.31115462313122105	0	0	2.929725722757598	5.469458196250635	WNT3A;SYNDIG1
cell-substrate junction (GO:0030055)	5/394	0.15557731156561053	0.31115462313122105	0	0	1.8001331582548872	3.349350238686021	FBLN7;CDH2;SYNPO2;IL16;L1CAM
excitatory synapse (GO:0060076)	1/25	0.16536395835057233	0.32482206104576705	0	0	5.778554778554779	10.399124313170919	SYNDIG1
melanosome (GO:0042470)	1/28	0.1832857102726615	0.35370926543846953	0	0	5.135716135716136	8.713816227078066	TH
actin cytoskeleton (GO:0015629)	4/316	0.19391165953320025	0.3621438973559063	0	0	1.7897435897435898	2.935810527250311	CLIC5;CDH2;SYNPO2;LMOD1
catenin complex (GO:0016342)	1/31	0.2008252521700935	0.3621438973559063	0	0	4.621445221445222	7.418899095679858	CDH2
ciliary membrane (GO:0060170)	1/31	0.2008252521700935	0.3621438973559063	0	0	4.621445221445222	7.418899095679858	SHANK3
intercalated disc (GO:0014704)	1/31	0.2008252521700935	0.3621438973559063	0	0	4.621445221445222	7.418899095679858	CDH2
ion channel complex (GO:0034702)	1/35	0.22363072641172957	0.39676419202081054	0	0	4.076923076923077	6.106248761885597	CHRNA1
adherens junction (GO:0005912)	2/132	0.24586283516345445	0.42928431536476175	0	0	2.1371614301191766	2.998397904500754	CDH2;HMCN1
cortical actin cytoskeleton (GO:0030864)	1/42	0.26199588921712913	0.45030543459194067	0	0	3.3796691113764283	4.526818251920698	CDH2
cornified envelope (GO:0001533)	1/43	0.26732069295906075	0.45238886500764125	0	0	3.299034299034299	4.352436550206619	SPRR2E
anchored component of plasma membrane (GO:0046658)	1/46	0.2830672620214856	0.4717787700358093	0	0	3.078632478632479	3.885451953845076	MELTF
cell-cell contact zone (GO:0044291)	1/47	0.28824106957344137	0.4732316067623664	0	0	3.0115536637275766	3.746246579134207	CDH2
basolateral plasma membrane (GO:0016323)	2/151	0.2965049520610551	0.47846503546008046	0	0	1.8628414784006049	2.2646402884042653	RHCG;AQP1
early endosome (GO:0005769)	3/266	0.30012806769768685	0.47846503546008046	0	0	1.5850659331769275	1.907699768513838	WNT3A;SYNDIG1;MELTF
endocytic vesicle membrane (GO:0030666)	2/158	0.31507967598463826	0.4893669734573948	0	0	1.7786204405922716	2.054181629683946	WNT3A;CD36
secretory granule membrane (GO:0030667)	3/274	0.3158641374134094	0.4893669734573948	0	0	1.5376462275261051	1.7720497893701859	ANPEP;MCEMP1;CD36
cytoplasmic side of plasma membrane (GO:0009898)	1/55	0.3283185893429043	0.5015978448294371	0	0	2.5643615643615645	2.8561111157574266	TH
extracellular membrane-bounded organelle (GO:0065010)	1/56	0.3331680235365272	0.5020340080687397	0	0	2.5176096630642086	2.767125780237794	AQP1
cortical cytoskeleton (GO:0030863)	1/58	0.34276282700982597	0.5095123104200115	0	0	2.4290271132376398	2.6007995000167647	CDH2
platelet alpha granule lumen (GO:0031093)	1/67	0.38427053581343545	0.5635967858597053	0	0	2.096842551388006	2.0054379430743374	VWF
glutamatergic synapse (GO:0098978)	1/69	0.3931349138342905	0.5651442788248933	0	0	2.034965034965035	1.8998483093920275	WNT3A
endocytic vesicle (GO:0030139)	2/189	0.39560099517742525	0.5651442788248933	0	0	1.4814340588988477	1.3738066354801206	WNT3A;CD36
actin filament (GO:0005884)	1/72	0.4061944008571222	0.5715617267231055	0	0	1.9486851176992022	1.7556160493075728	LMOD1
tertiary granule membrane (GO:0070821)	1/73	0.41048524010113935	0.5715617267231055	0	0	1.9215229215229215	1.7109534213850381	MCEMP1
lipid droplet (GO:0005811)	1/77	0.4273428645734816	0.5809247345859795	0	0	1.8200220831799778	1.547325674518933	FABP4
bicellular tight junction (GO:0005923)	1/78	0.4314819231616124	0.5809247345859795	0	0	1.7962946144764327	1.5098389057991934	CLDN22
nuclear membrane (GO:0031965)	2/204	0.43305298396409375	0.5809247345859795	0	0	1.370380700041835	1.1468650213391063	TRIM27;AQP1
clathrin-coated vesicle (GO:0030136)	1/80	0.43967112163521976	0.5826966672273997	0	0	1.750641763299991	1.4385518492183578	VWF
tight junction (GO:0070160)	1/85	0.45963520413155695	0.5998784362795877	0	0	1.6460206460206461	1.2794882887672612	CLDN22
lysosomal lumen (GO:0043202)	1/86	0.46354242803422685	0.5998784362795877	0	0	1.6265734265734266	1.2506029502698812	BGN
apical junction complex (GO:0043296)	1/98	0.5082968662074447	0.6396067269598132	0	0	1.4244827337610844	0.9639326795067453	CLDN22
cilium (GO:0005929)	2/237	0.5108252168153761	0.6396067269598132	0	0	1.1759664369193887	0.7899293343103665	P2RY1;SHANK3
phagocytic vesicle (GO:0045335)	1/100	0.515386675547343	0.6396067269598132	0	0	1.3955640319276683	0.9250326397711035	CD36
cytoplasmic vesicle membrane (GO:0030659)	3/380	0.5174999881765762	0.6396067269598132	0	0	1.099328404537502	0.7241779436842253	WNT3A;ANPEP;CD36
polymeric cytoskeletal fiber (GO:0099513)	2/256	0.55235851290902	0.6751048491110245	0	0	1.0869468781191083	0.6451659755375316	TUBB3;LMOD1
endoplasmic reticulum membrane (GO:0005789)	5/712	0.5855781734190201	0.7078417480889253	0	0	0.9742757420654706	0.5213891087850344	CH25H;CYP2D6;MOGAT2;CYP4B1;PTGS1
recycling endosome (GO:0055037)	1/145	0.6506140629965218	0.7704992212034549	0	0	0.9572649572649573	0.41146947668369666	MELTF
bounding membrane of organelle (GO:0098588)	5/767	0.6514220688356482	0.7704992212034549	0	0	0.9013576540342529	0.3863196440017454	WNT3A;ANPEP;CD36;ABCA12;SHANK3
endosome membrane (GO:0010008)	2/325	0.6818218319907472	0.7946770497561042	0	0	0.8517420311341735	0.326206038982894	WNT3A;SYNDIG1
vacuolar lumen (GO:0005775)	1/161	0.6890384387384224	0.7946770497561042	0	0	0.8608391608391608	0.32062662185736707	BGN
membrane raft (GO:0045121)	1/163	0.6935363343326001	0.7946770497561042	0	0	0.8501251834585168	0.31110471181362426	CD36
mitochondrial matrix (GO:0005759)	2/348	0.7176535340648164	0.8138339046095855	0	0	0.794187087844989	0.26348615519680496	ARG2;PDK4
microtubule (GO:0005874)	1/182	0.7331705484937854	0.8229465340236366	0	0	0.7601514507591856	0.2359334753484066	TUBB3
vesicle (GO:0031982)	1/226	0.806479114747822	0.8915888000591531	0	0	0.6101320901320901	0.13122554911182965	PLA2G4F
cytoskeleton (GO:0005856)	3/600	0.8105352727810482	0.8915888000591531	0	0	0.6863751381018568	0.14418024908312038	CLIC5;SYNPO2;LMOD1
lytic vacuole membrane (GO:0098852)	1/267	0.8566316052446611	0.9287535635083979	0	0	0.5150113044849887	0.07969661827792038	ANPEP
lysosome (GO:0005764)	2/477	0.8612078497986962	0.9287535635083979	0	0	0.5746775389177168	0.08586797224200739	ANPEP;BGN
lysosomal membrane (GO:0005765)	1/330	0.909687776987745	0.962869049959616	0	0	0.41505303207430866	0.03928636352005546	ANPEP
microtubule cytoskeleton (GO:0015630)	1/331	0.9103489199618188	0.962869049959616	0	0	0.4137741046831956	0.038864694572016335	TUBB3
Golgi membrane (GO:0000139)	1/472	0.9683046886179733	0.9958550522252287	0	0	0.2878119757100649	0.009269986339233751	ABCA12
nucleus (GO:0005634)	22/4484	0.9875988957562779	0.9958550522252287	0	0	0.6221351889544496	0.007763400817884596	IL33;HSPA1L;SYNPO2;SSUH2;ONECUT1;PBX2;CELF5;CHD5;LENG8;GATA3;POU2F2;AFF3;MEOX1;HOPX;OOEP;AQP1;FABP4;TH;TUBB3;MAEL;TRIM27;BCL2L15
intracellular membrane-bounded organelle (GO:0043231)	26/5192	0.9904313671062481	0.9958550522252287	0	0	0.6265543284972801	0.006024135914684555	SYNPO2;ONECUT1;CELF5;CHD5;LENG8;GATA3;ABCA12;AFF3;MEOX1;AQP1;PTGS1;TUBB3;CYP2D6;MAEL;SYNDIG1;TRIM27;BCL2L15;IL33;HSPA1L;SSUH2;PBX2;POU2F2;HOPX;OOEP;FABP4;TH
intracellular non-membrane-bounded organelle (GO:0043232)	3/1158	0.9910926402848992	0.9958550522252287	0	0	0.3444966381136594	0.003082303540227106	FABP4;LMOD1;TRIM27
nucleolus (GO:0005730)	1/733	0.9954647378015452	0.9958550522252287	0	0	0.1826970843364286	8.304637925756005E-4	TRIM27
nuclear lumen (GO:0031981)	1/745	0.9958550522252287	0.9958550522252287	0	0	0.17963756673434092	7.461357498330566E-4	TRIM27
