Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cytokines and Inflammatory Response WP530	1/26	0.06059994805027362	0.1747158576561265	0	0	16.959148936170212	47.54431675958979	HLA-DRA
7-oxo-C and 7beta-HC pathways WP5064	1/27	0.06285743806698686	0.1747158576561265	0	0	16.306055646481177	45.11699715873728	HSD11B1
TLR4 Signaling and Tolerance WP3851	1/28	0.06510961590795171	0.1747158576561265	0	0	15.70133963750985	42.89108304980743	CXCL8
Matrix Metalloproteinases WP129	1/30	0.06959808398100582	0.1747158576561265	0	0	14.617021276595745	38.95462833164002	MMP8
Cell migration and invasion through p75NTR WP4561	1/30	0.06959808398100582	0.1747158576561265	0	0	14.617021276595745	38.95462833164002	MMP8
Metapathway biotransformation Phase I and II WP702	2/183	0.07143191271150164	0.1747158576561265	0	0	4.749219312995436	12.533239884310943	CYP2C8;GSTM1
Development and heterogeneity of the ILC family WP3893	1/32	0.07406544979139525	0.1747158576561265	0	0	13.6726149622512	35.58716590068139	IL23A
Resistin as a regulator of inflammation WP4481	1/33	0.07629124969085073	0.1747158576561265	0	0	13.24468085106383	34.08117343215803	CXCL8
p38 MAPK Signaling Pathway WP400	1/34	0.07851181039259558	0.1747158576561265	0	0	12.842682140554482	32.6782845194062	DAXX
Photodynamic therapy-induced NF-kB survival signaling WP3617	1/35	0.08072714397087608	0.1747158576561265	0	0	12.46433041301627	31.36873609624054	CXCL8
Host-pathogen interaction of human coronaviruses - MAPK signaling WP4877	1/36	0.08293726244296368	0.1747158576561265	0	0	12.10759878419453	30.143935528683446	IFI27
miRNAs involvement in the immune response in sepsis WP4329	1/37	0.08514217784287476	0.1747158576561265	0	0	11.770685579196217	28.996292220497825	CXCL8
Amyotrophic lateral sclerosis (ALS) WP2447	1/38	0.08734190215153488	0.1747158576561265	0	0	11.45198389879241	27.91907730207378	DAXX
Neural Crest Cell Migration during Development WP4564	1/40	0.09172582526946642	0.1747158576561265	0	0	10.863611565739225	25.952639098328586	MMP8
Oxidative Damage WP3941	1/40	0.09172582526946642	0.1747158576561265	0	0	10.863611565739225	25.952639098328586	C2
Bladder cancer WP2828	1/40	0.09172582526946642	0.1747158576561265	0	0	10.863611565739225	25.952639098328586	CXCL8
Glycogen Synthesis and Degradation WP500	1/40	0.09172582526946642	0.1747158576561265	0	0	10.863611565739225	25.952639098328586	HKDC1
Neural Crest Cell Migration in Cancer WP4565	1/43	0.09826307487256424	0.18239221834871763	0	0	10.08611955420466	23.400876172094083	MMP8
Hedgehog Signaling Pathway WP4249	1/44	0.1004319028156185	0.18239221834871763	0	0	9.851063829787234	22.640457319741365	GAS1
Prostaglandin Synthesis and Regulation WP98	1/45	0.10259562282115367	0.18239221834871763	0	0	9.62669245647969	21.91959374925238	HSD11B1
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203	1/47	0.1069077860677883	0.1853327641353881	0	0	9.207215541165587	20.585387807497664	CXCL8
IL-3 signaling pathway WP286	1/49	0.11119965848123285	0.1853327641353881	0	0	8.822695035460994	19.378414132394244	CXCL8
Hepatitis C and Hepatocellular Carcinoma WP3646	1/49	0.11119965848123285	0.1853327641353881	0	0	8.822695035460994	19.378414132394244	CXCL8
One-carbon metabolism and related pathways WP3940	1/52	0.11759962606705118	0.18839216581259002	0	0	8.302461410095953	17.771164785812676	CBSL
MAPK Signaling Pathway WP382	2/246	0.11774510363286876	0.18839216581259002	0	0	3.51176051318603	7.512474433330374	DAXX;HSPA1L
Mitochondrial complex I assembly model OXPHOS system WP4324	1/56	0.12606276692593982	0.1940447154119339	0	0	7.697098646034816	15.940501530593654	NDUFA6
Complement and Coagulation Cascades WP558	1/58	0.13026448091117324	0.1940447154119339	0	0	7.4262784621127285	15.136154814985696	C2
Novel intracellular components of RIG-I-like receptor (RLR) pathway WP3865	1/60	0.1344464128504467	0.1940447154119339	0	0	7.173818968626037	14.394910368283425	CXCL8
Oxidative phosphorylation WP623	1/60	0.1344464128504467	0.1940447154119339	0	0	7.173818968626037	14.394910368283425	NDUFA6
Oxidation by Cytochrome P450 WP43	1/61	0.13652998904036887	0.1940447154119339	0	0	7.0539007092198585	14.04580460439689	CYP2C8
IL-18 signaling pathway WP4754	2/272	0.13860814927485698	0.1940447154119339	0	0	3.169404186795491	6.263073549009873	CXCL8;MMP8
3q29 copy number variation syndrome WP4906	1/63	0.14068241867365208	0.1940447154119339	0	0	6.82566918325326	13.386845588592887	ZDHHC19
Lung fibrosis WP3624	1/63	0.14068241867365208	0.1940447154119339	0	0	6.82566918325326	13.386845588592887	CXCL8
Pathways affected in adenoid cystic carcinoma WP3651	1/65	0.14481529337334623	0.19583256772809537	0	0	6.611702127659575	12.77576681342427	KANSL1
SARS-CoV-2 innate immunity evasion and cell-specific immune response WP5039	1/66	0.14687442579607154	0.19583256772809537	0	0	6.509656301145663	12.48667497086592	CXCL8
Parkin-Ubiquitin Proteasomal System pathway WP2359	1/70	0.1550625177486151	0.2020668664054358	0	0	6.1310514955288316	11.427831826618126	HSPA1L
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	1/71	0.15709748713271285	0.2020668664054358	0	0	6.043161094224924	11.185218757947172	CXCL8
MECP2 and Associated Rett Syndrome WP3584	1/72	0.15912765729428072	0.2020668664054358	0	0	5.957746478873239	10.950627114887546	FKBP5
Nuclear Receptors Meta-Pathway WP2882	2/319	0.17810700978436883	0.22263376223046105	0	0	2.6930462213688107	4.64650312693793	GSTM1;FKBP5
Androgen receptor signaling pathway WP138	1/90	0.19486256522478784	0.2349894054768201	0	0	4.748505857040402	7.765995010266912	DAXX
Apoptosis Modulation and Signaling WP1772	1/90	0.19486256522478784	0.2349894054768201	0	0	4.748505857040402	7.765995010266912	DAXX
Amino Acid metabolism WP3925	1/91	0.19680362708683685	0.2349894054768201	0	0	4.6955082742316785	7.63277814208722	ARG2
Corticotropin-releasing hormone signaling pathway WP2355	1/93	0.2006720143577491	0.23608472277382248	0	0	4.592969472710453	7.376692362449925	CXCL8
Complement system WP2806	1/97	0.2083541388506012	0.24157001605866807	0	0	4.400709219858156	6.902583070971099	C2
Electron Transport Chain (OXPHOS system in mitochondria) WP111	1/103	0.21974195801724053	0.24759657241379215	0	0	4.140592407175636	6.274245219426223	NDUFA6
Toll-like Receptor Signaling Pathway WP75	1/103	0.21974195801724053	0.24759657241379215	0	0	4.140592407175636	6.274245219426223	CXCL8
Senescence and Autophagy in Cancer WP615	1/105	0.2235021324797859	0.2483357027553177	0	0	4.060556464811784	6.0840711244578625	CXCL8
Gastrin signaling pathway WP4659	1/114	0.24020450214852124	0.26323781057372186	0	0	3.735454716625871	5.327746925017653	CXCL8
Spinal Cord Injury WP2431	1/118	0.24751437433019402	0.26758310738399355	0	0	3.607019458083288	5.0364330094143	CXCL8
VEGFA-VEGFR2 Signaling Pathway WP3888	2/432	0.2779164607313797	0.2964442247801384	0	0	1.9739130434782608	2.5274667781887783	CYP2C8;CXCL8
Regulation of toll-like receptor signaling pathway WP1449	1/139	0.2847758662733346	0.29976406976140485	0	0	3.054887449892075	3.8371000641714974	CXCL8
NRF2 pathway WP2884	1/146	0.2967901330113265	0.3044001364218733	0	0	2.9063829787234043	3.530470632982791	GSTM1
Male infertility WP4673	1/146	0.2967901330113265	0.3044001364218733	0	0	2.9063829787234043	3.530470632982791	HLA-DRA
Hepatitis B infection WP4666	1/152	0.3069306178391492	0.31081581553331566	0	0	2.790052134704805	3.2954242033651266	CXCL8
Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706	1/158	0.31692787717713145	0.31692787717713145	0	0	2.682612820165334	3.0825395501893067	CXCL8
