Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Arginine and proline metabolism	1/50	0.11333801483691312	0.2465982359103478	0	0	8.642205818497612	18.81737166641443	ARG2
Cysteine and methionine metabolism	1/50	0.11333801483691312	0.2465982359103478	0	0	8.642205818497612	18.81737166641443	CBSL
Malaria	1/50	0.11333801483691312	0.2465982359103478	0	0	8.642205818497612	18.81737166641443	CXCL8
Herpes simplex virus 1 infection	3/498	0.11703610586149672	0.2465982359103478	0	0	2.6204713804713804	5.621625961772923	DAXX;HLA-B;HLA-DRA
Shigellosis	2/246	0.11774510363286876	0.2465982359103478	0	0	3.51176051318603	7.512474433330374	CXCL8;HKDC1
Parkinson disease	2/249	0.12010864650486965	0.24688999559334313	0	0	3.468579475444464	7.351163596342273	DAXX;NDUFA6
Endocytosis	2/252	0.12248422089406341	0.24719542762256433	0	0	3.4264347826086956	7.194735470030632	HSPA1L;HLA-B
Hedgehog signaling pathway	1/56	0.12606276692593982	0.24958662045409594	0	0	7.697098646034816	15.940501530593654	GAS1
Glutathione metabolism	1/57	0.12816610239534657	0.24958662045409594	0	0	7.5592705167173255	15.529978380002284	GSTM1
Pathways in cancer	3/531	0.13457764796408508	0.2525804797246824	0	0	2.4525252525252523	4.918818830338943	CXCL8;GSTM1;IL23A
Steroid hormone biosynthesis	1/61	0.13652998904036887	0.2525804797246824	0	0	7.0539007092198585	14.04580460439689	HSD11B1
Arachidonic acid metabolism	1/61	0.13652998904036887	0.2525804797246824	0	0	7.0539007092198585	14.04580460439689	CYP2C8
Prion disease	2/273	0.13942658737790287	0.25371067539257736	0	0	3.157548532007059	6.221056022156992	NDUFA6;HSPA1L
Glycolysis / Gluconeogenesis	1/67	0.14892870325533528	0.25740921014062534	0	0	6.4107027724049	12.20782172752252	HKDC1
Retinol metabolism	1/68	0.15097813695287216	0.25740921014062534	0	0	6.314703080342966	11.938705459864398	CYP2C8
Central carbon metabolism in cancer	1/70	0.1550625177486151	0.25740921014062534	0	0	6.1310514955288316	11.427831826618126	HKDC1
Epithelial cell signaling in Helicobacter pylori infection	1/70	0.1550625177486151	0.25740921014062534	0	0	6.1310514955288316	11.427831826618126	CXCL8
RIG-I-like receptor signaling pathway	1/70	0.1550625177486151	0.25740921014062534	0	0	6.1310514955288316	11.427831826618126	CXCL8
MAPK signaling pathway	2/294	0.156851804315149	0.25740921014062534	0	0	2.9273377010125072	5.422757968050715	DAXX;HSPA1L
Cytokine-cytokine receptor interaction	2/295	0.15769212873479752	0.25740921014062534	0	0	2.9171983973883364	5.388388371401143	CXCL8;IL23A
Leishmaniasis	1/77	0.1692069070108113	0.27220241562608777	0	0	5.564389697648377	9.885878423279296	HLA-DRA
Complement and coagulation cascades	1/85	0.18508814865130835	0.29349692143278894	0	0	5.03242147922999	8.489307982804856	C2
Th1 and Th2 cell differentiation	1/92	0.19874010659848615	0.3037073309378472	0	0	4.643675473462707	7.503052567402758	HLA-DRA
IL-17 signaling pathway	1/94	0.20259936093805347	0.3037073309378472	0	0	4.54335392358728	7.253577402625964	CXCL8
Hematopoietic cell lineage	1/99	0.21216804410578985	0.3037073309378472	0	0	4.3104646113764655	6.682843716128026	HLA-DRA
AGE-RAGE signaling pathway in diabetic complications	1/100	0.2140682440880332	0.3037073309378472	0	0	4.266709649688373	6.576964036635908	CXCL8
Viral protein interaction with cytokine and cytokine receptor	1/100	0.2140682440880332	0.3037073309378472	0	0	4.266709649688373	6.576964036635908	CXCL8
Amyotrophic lateral sclerosis	2/364	0.21737134039479517	0.3037073309378472	0	0	2.3528705260629352	3.5908289814728325	DAXX;NDUFA6
Chagas disease	1/102	0.21785519065720038	0.3037073309378472	0	0	4.181799030966927	6.372746833533601	CXCL8
Longevity regulating pathway	1/102	0.21785519065720038	0.3037073309378472	0	0	4.181799030966927	6.372746833533601	HSPA1L
Toll-like receptor signaling pathway	1/104	0.22162426852221281	0.3037073309378472	0	0	4.100185912001653	6.17804456892913	CXCL8
C-type lectin receptor signaling pathway	1/104	0.22162426852221281	0.3037073309378472	0	0	4.100185912001653	6.17804456892913	IL23A
NF-kappa B signaling pathway	1/104	0.22162426852221281	0.3037073309378472	0	0	4.100185912001653	6.17804456892913	CXCL8
HIF-1 signaling pathway	1/109	0.2309693281098101	0.3126536026852308	0	0	3.909377462568952	5.729076781893868	HKDC1
Serotonergic synapse	1/113	0.23836619727956293	0.3187788903377287	0	0	3.768996960486322	5.404542426400358	CYP2C8
Osteoclast differentiation	1/127	0.2637107266260292	0.3484748887558243	0	0	3.347855454238433	4.462364934947035	OSCAR
Natural killer cell mediated cytotoxicity	1/131	0.2707990662874435	0.3512235684037794	0	0	3.244189852700491	4.238138854578135	HLA-B
Oxidative phosphorylation	1/133	0.2743181354387822	0.3512235684037794	0	0	3.1947130883301096	4.132255212667504	NDUFA6
Yersinia infection	1/137	0.28130645867119686	0.3512235684037794	0	0	3.1001251564455568	3.9319216086160855	CXCL8
Insulin signaling pathway	1/137	0.28130645867119686	0.3512235684037794	0	0	3.1001251564455568	3.9319216086160855	HKDC1
Fluid shear stress and atherosclerosis	1/139	0.2847758662733346	0.3512235684037794	0	0	3.054887449892075	3.8371000641714974	GSTM1
Measles	1/139	0.2847758662733346	0.3512235684037794	0	0	3.054887449892075	3.8371000641714974	HSPA1L
Phospholipase D signaling pathway	1/148	0.30018633191537225	0.3621813352457209	0	0	2.8665508756694167	3.449469416162416	CXCL8
Retrograde endocannabinoid signaling	1/148	0.30018633191537225	0.3621813352457209	0	0	2.8665508756694167	3.449469416162416	NDUFA6
Spliceosome	1/150	0.3035664687445217	0.3623212691466872	0	0	2.827788090818221	3.371160820842058	HSPA1L
Pathways of neurodegeneration	2/475	0.3162396124716211	0.37343188281223344	0	0	1.790513833992095	2.0613381568971594	DAXX;NDUFA6
Hepatitis B	1/162	0.3235141260653242	0.37406320826303113	0	0	2.615435443372539	2.9515515898503546	CXCL8
JAK-STAT signaling pathway	1/162	0.3235141260653242	0.37406320826303113	0	0	2.615435443372539	2.9515515898503546	IL23A
Hepatocellular carcinoma	1/168	0.33327706401921486	0.3813789083106479	0	0	2.520703274302459	2.769701143886822	GSTM1
Protein processing in endoplasmic reticulum	1/171	0.33810666167795217	0.38295754536992543	0	0	2.4758448060075096	2.6847909212615453	HSPA1L
NOD-like receptor signaling pathway	1/181	0.35395921362117455	0.3968633607267714	0	0	2.337115839243499	2.427266783308752	CXCL8
Transcriptional misregulation in cancer	1/192	0.37096774875900956	0.40769722883415904	0	0	2.2012921911551744	2.1828897202204773	CXCL8
Chemokine signaling pathway	1/192	0.37096774875900956	0.40769722883415904	0	0	2.2012921911551744	2.1828897202204773	CXCL8
Pathogenic Escherichia coli infection	1/197	0.3785532029916948	0.4119549561968443	0	0	2.1445940078158925	2.08325573097518	CXCL8
Viral carcinogenesis	1/203	0.38753758131680277	0.4136218415977414	0	0	2.0802612176111226	1.9719679170263773	HLA-B
Diabetic cardiomyopathy	1/203	0.38753758131680277	0.4136218415977414	0	0	2.0802612176111226	1.9719679170263773	NDUFA6
Human immunodeficiency virus 1 infection	1/212	0.40077616051998316	0.4236776554068393	0	0	1.9906221639608752	1.8201297763279127	HLA-B
Regulation of actin cytoskeleton	1/218	0.4094457844533229	0.4287592648520646	0	0	1.9349936268261594	1.727854066340255	SPATA13
Thermogenesis	1/232	0.42920007209004113	0.44524493459808007	0	0	1.8164317951551994	1.5363963202785405	NDUFA6
Salmonella infection	1/249	0.45231896988173625	0.46488338571178445	0	0	1.6904598490048044	1.3411561788702369	CXCL8
Huntington disease	1/306	0.523340258470171	0.5329428320200823	0	0	1.3705615626089989	0.8874707331608298	NDUFA6
Human papillomavirus infection	1/331	0.551567048377913	0.5565812942722577	0	0	1.2651192778852354	0.752735688848323	HLA-B
Alzheimer disease	1/369	0.5913644044889995	0.5913644044889995	0	0	1.1322849213691026	0.5948151554131711	NDUFA6
